,dataset,index,pipe1,pipe2,p,smd,nsub
37,001-2014,37,ACM+TGSP+SVM(Grid),Cov+EN,0.017578125,0.5373568145272689,9
38,001-2014,38,CSP+LDA,Cov+EN,0.994140625,-0.6577125134008998,9
39,001-2014,39,Cov+EN,Cov+EN,0.001953125,0.0,9
40,001-2014,40,DeepConvNet,Cov+EN,0.9765625,-0.6842543647067808,9
41,001-2014,41,EEGNet_8_2,Cov+EN,0.9765625,-0.6765198776222989,9
42,001-2014,42,FgMDM,Cov+EN,0.837890625,-0.3491152386146726,9
43,001-2014,43,MDM,Cov+EN,0.998046875,-0.8450772525927159,9
44,001-2014,44,ACM+MDM(MDOP),Cov+EN,0.974609375,-0.8682033545217883,9
45,001-2014,45,ACM+TGSP+SVM(MDOP),Cov+EN,0.912109375,-0.5092353297141383,9
46,001-2014,46,ShallowConvNet,Cov+EN,0.873046875,-0.43366792780146,9
47,001-2014,47,TANG+SVM,Cov+EN,0.50390625,-0.008452355335779775,9
48,001-2014,48,ACM+MDM(Grid),DeepConvNet,0.06640625,0.5441629766012166,9
49,001-2014,49,ACM+TGSP+SVM(Grid),DeepConvNet,0.01953125,0.6556175575189878,9
50,001-2014,50,CSP+LDA,DeepConvNet,0.166015625,0.3717698525557106,9
51,001-2014,51,Cov+EN,DeepConvNet,0.025390625,0.6842543647067808,9
52,001-2014,52,DeepConvNet,DeepConvNet,0.001953125,0.0,9
53,001-2014,53,EEGNet_8_2,DeepConvNet,0.62890625,-0.09071505525341478,9
54,001-2014,54,FgMDM,DeepConvNet,0.02734375,0.658162753976157,9
55,001-2014,55,MDM,DeepConvNet,0.158203125,0.3761274282085786,9
56,001-2014,56,ACM+MDM(MDOP),DeepConvNet,0.09375,0.5325079085856302,9
57,001-2014,57,ACM+TGSP+SVM(MDOP),DeepConvNet,0.044921875,0.6562487056837992,9
58,001-2014,58,ShallowConvNet,DeepConvNet,0.125,0.48970764058596405,9
59,001-2014,59,TANG+SVM,DeepConvNet,0.025390625,0.7199496008841227,9
60,001-2014,60,ACM+MDM(Grid),EEGNet_8_2,0.0546875,0.5351009936408039,9
61,001-2014,61,ACM+TGSP+SVM(Grid),EEGNet_8_2,0.013671875,0.6417006585239291,9
62,001-2014,62,CSP+LDA,EEGNet_8_2,0.0625,0.6213621053692002,9
63,001-2014,63,Cov+EN,EEGNet_8_2,0.025390625,0.6765198776222989,9
64,001-2014,64,DeepConvNet,EEGNet_8_2,0.373046875,0.09071505525341478,9
65,001-2014,65,EEGNet_8_2,EEGNet_8_2,0.001953125,0.0,9
66,001-2014,66,FgMDM,EEGNet_8_2,0.056640625,0.6243124757320473,9
67,001-2014,67,MDM,EEGNet_8_2,0.08984375,0.4553856608470345,9
68,001-2014,68,ACM+MDM(MDOP),EEGNet_8_2,0.0546875,0.5648303371198653,9
69,001-2014,69,ACM+TGSP+SVM(MDOP),EEGNet_8_2,0.0390625,0.6644247711323731,9
70,001-2014,70,ShallowConvNet,EEGNet_8_2,0.109375,0.46824145844585324,9
71,001-2014,71,TANG+SVM,EEGNet_8_2,0.05859375,0.6757003893407308,9
72,001-2014,72,ACM+MDM(Grid),FgMDM,0.404296875,0.1985240100216181,9
73,001-2014,73,ACM+TGSP+SVM(Grid),FgMDM,0.00390625,0.5884011292250094,9
74,001-2014,74,CSP+LDA,FgMDM,0.955078125,-0.5979583851539012,9
75,001-2014,75,Cov+EN,FgMDM,0.1640625,0.3491152386146726,9
76,001-2014,76,DeepConvNet,FgMDM,0.974609375,-0.658162753976157,9
77,001-2014,77,EEGNet_8_2,FgMDM,0.9453125,-0.6243124757320473,9
78,001-2014,78,FgMDM,FgMDM,0.001953125,0.0,9
79,001-2014,79,MDM,FgMDM,0.96875,-0.6972954162795335,9
80,001-2014,80,ACM+MDM(MDOP),FgMDM,0.94140625,-0.6130353196018096,9
81,001-2014,81,ACM+TGSP+SVM(MDOP),FgMDM,0.7109375,-0.19919014849285985,9
82,001-2014,82,ShallowConvNet,FgMDM,0.82421875,-0.3689800580495363,9
83,001-2014,83,TANG+SVM,FgMDM,0.03125,0.6570047141987657,9
84,001-2014,84,ACM+MDM(Grid),MDM,0.03125,0.5958538486749924,9
85,001-2014,85,ACM+TGSP+SVM(Grid),MDM,0.001953125,0.7521928471393369,9
86,001-2014,86,CSP+LDA,MDM,0.560546875,-0.1910812788361921,9
87,001-2014,87,Cov+EN,MDM,0.001953125,0.8450772525927159,9
88,001-2014,88,DeepConvNet,MDM,0.84375,-0.3761274282085786,9
89,001-2014,89,EEGNet_8_2,MDM,0.912109375,-0.4553856608470345,9
90,001-2014,90,FgMDM,MDM,0.033203125,0.6972954162795335,9
91,001-2014,91,MDM,MDM,0.001953125,0.0,9
92,001-2014,92,ACM+MDM(MDOP),MDM,0.02734375,0.6661745625474538,9
93,001-2014,93,ACM+TGSP+SVM(MDOP),MDM,0.001953125,0.85939408548074,9
94,001-2014,94,ShallowConvNet,MDM,0.37109375,0.1104349360572625,9
95,001-2014,95,TANG+SVM,MDM,0.01171875,0.7936207691701721,9
96,001-2014,96,ACM+MDM(Grid),ACM+MDM(MDOP),0.05078125,0.44255466610019056,9
97,001-2014,97,ACM+TGSP+SVM(Grid),ACM+MDM(MDOP),0.001953125,0.7115758181882167,9
98,001-2014,98,CSP+LDA,ACM+MDM(MDOP),0.908203125,-0.478823937447869,9
99,001-2014,99,Cov+EN,ACM+MDM(MDOP),0.02734375,0.8682033545217883,9
100,001-2014,100,DeepConvNet,ACM+MDM(MDOP),0.908203125,-0.5325079085856302,9
101,001-2014,101,EEGNet_8_2,ACM+MDM(MDOP),0.947265625,-0.5648303371198653,9
102,001-2014,102,FgMDM,ACM+MDM(MDOP),0.060546875,0.6130353196018096,9
103,001-2014,103,MDM,ACM+MDM(MDOP),0.974609375,-0.6661745625474538,9
104,001-2014,104,ACM+MDM(MDOP),ACM+MDM(MDOP),0.001953125,0.0,9
105,001-2014,105,ACM+TGSP+SVM(MDOP),ACM+MDM(MDOP),0.001953125,1.2380502056316414,9
106,001-2014,106,ShallowConvNet,ACM+MDM(MDOP),0.63671875,-0.2020948869462885,9
107,001-2014,107,TANG+SVM,ACM+MDM(MDOP),0.041015625,0.7468361140980246,9
108,001-2014,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.451171875,0.2428566867529946,9
109,001-2014,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.00390625,0.5722454420799967,9
110,001-2014,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.990234375,-0.6446550826423143,9
111,001-2014,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.08984375,0.5092353297141383,9
112,001-2014,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.955078125,-0.6562487056837992,9
113,001-2014,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.962890625,-0.6644247711323731,9
114,001-2014,114,FgMDM,ACM+TGSP+SVM(MDOP),0.291015625,0.19919014849285985,9
115,001-2014,115,MDM,ACM+TGSP+SVM(MDOP),0.998046875,-0.85939408548074,9
116,001-2014,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),0.998046875,-1.2380502056316414,9
117,001-2014,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.001953125,0.0,9
118,001-2014,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.80859375,-0.35090749064118004,9
119,001-2014,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.125,0.43091152307558855,9
120,001-2014,120,ACM+MDM(Grid),ShallowConvNet,0.18359375,0.42150072819204926,9
121,001-2014,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.060546875,0.5519500380941973,9
122,001-2014,122,CSP+LDA,ShallowConvNet,0.75,-0.20673608117453998,9
123,001-2014,123,Cov+EN,ShallowConvNet,0.12890625,0.43366792780146,9
124,001-2014,124,DeepConvNet,ShallowConvNet,0.876953125,-0.48970764058596405,9
125,001-2014,125,EEGNet_8_2,ShallowConvNet,0.892578125,-0.46824145844585324,9
126,001-2014,126,FgMDM,ShallowConvNet,0.177734375,0.3689800580495363,9
127,001-2014,127,MDM,ShallowConvNet,0.630859375,-0.1104349360572625,9
128,001-2014,128,ACM+MDM(MDOP),ShallowConvNet,0.365234375,0.2020948869462885,9
129,001-2014,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.193359375,0.35090749064118004,9
130,001-2014,130,ShallowConvNet,ShallowConvNet,0.001953125,0.0,9
131,001-2014,131,TANG+SVM,ShallowConvNet,0.107421875,0.4333891716666313,9
132,001-2014,132,ACM+MDM(Grid),TANG+SVM,0.46875,0.10857194866023777,9
133,001-2014,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.037109375,0.4944027363685366,9
134,001-2014,134,CSP+LDA,TANG+SVM,0.98046875,-0.6704749134493924,9
135,001-2014,135,Cov+EN,TANG+SVM,0.498046875,0.008452355335779775,9
136,001-2014,136,DeepConvNet,TANG+SVM,0.9765625,-0.7199496008841227,9
137,001-2014,137,EEGNet_8_2,TANG+SVM,0.943359375,-0.6757003893407308,9
138,001-2014,138,FgMDM,TANG+SVM,0.970703125,-0.6570047141987657,9
139,001-2014,139,MDM,TANG+SVM,0.990234375,-0.7936207691701721,9
140,001-2014,140,ACM+MDM(MDOP),TANG+SVM,0.9609375,-0.7468361140980246,9
141,001-2014,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.876953125,-0.43091152307558855,9
142,001-2014,142,ShallowConvNet,TANG+SVM,0.89453125,-0.4333891716666313,9
143,001-2014,143,TANG+SVM,TANG+SVM,0.001953125,0.0,9
144,001-2015,0,ACM+MDM(Grid),ACM+MDM(Grid),0.000244140625,0.0,12
145,001-2015,1,ACM+TGSP+SVM(Grid),ACM+MDM(Grid),0.001220703125,0.6434647096962351,12
146,001-2015,2,CSP+LDA,ACM+MDM(Grid),0.996826171875,-0.7235475863671971,12
147,001-2015,3,Cov+EN,ACM+MDM(Grid),0.889404296875,-0.3787313169652411,12
148,001-2015,4,DeepConvNet,ACM+MDM(Grid),0.708251953125,-0.1666487966649106,12
149,001-2015,5,EEGNet_8_2,ACM+MDM(Grid),0.688232421875,-0.14900033943489277,12
150,001-2015,6,FgMDM,ACM+MDM(Grid),0.9609375,-0.5031022138136234,12
151,001-2015,7,MDM,ACM+MDM(Grid),0.999755859375,-1.1485749112310544,12
152,001-2015,8,ACM+MDM(MDOP),ACM+MDM(Grid),0.99462890625,-0.7805670399457219,12
153,001-2015,9,ACM+TGSP+SVM(MDOP),ACM+MDM(Grid),0.0029296875,0.8576190061345217,12
154,001-2015,10,ShallowConvNet,ACM+MDM(Grid),0.229248046875,0.2509616966600253,12
155,001-2015,11,TANG+SVM,ACM+MDM(Grid),0.995849609375,-0.6272511245271204,12
156,001-2015,12,ACM+MDM(Grid),ACM+TGSP+SVM(Grid),0.9990234375,-0.6434647096962351,12
157,001-2015,13,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(Grid),0.000244140625,0.0,12
158,001-2015,14,CSP+LDA,ACM+TGSP+SVM(Grid),0.999755859375,-0.8922737844959255,12
159,001-2015,15,Cov+EN,ACM+TGSP+SVM(Grid),0.998291015625,-0.7405216668829575,12
160,001-2015,16,DeepConvNet,ACM+TGSP+SVM(Grid),0.92236328125,-0.4022185364026419,12
161,001-2015,17,EEGNet_8_2,ACM+TGSP+SVM(Grid),0.947021484375,-0.46211755962437495,12
162,001-2015,18,FgMDM,ACM+TGSP+SVM(Grid),0.999755859375,-0.8456879755172142,12
163,001-2015,19,MDM,ACM+TGSP+SVM(Grid),0.999755859375,-1.0830588872188431,12
164,001-2015,20,ACM+MDM(MDOP),ACM+TGSP+SVM(Grid),0.9990234375,-0.8651146626471029,12
165,001-2015,21,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(Grid),0.8134765625,-0.2931928393132241,12
166,001-2015,22,ShallowConvNet,ACM+TGSP+SVM(Grid),0.689697265625,-0.15514003622069678,12
167,001-2015,23,TANG+SVM,ACM+TGSP+SVM(Grid),0.999755859375,-0.814129241741906,12
168,001-2015,24,ACM+MDM(Grid),CSP+LDA,0.00341796875,0.7235475863671971,12
169,001-2015,25,ACM+TGSP+SVM(Grid),CSP+LDA,0.000244140625,0.8922737844959255,12
170,001-2015,26,CSP+LDA,CSP+LDA,0.000244140625,0.0,12
171,001-2015,27,Cov+EN,CSP+LDA,0.052490234375,0.4861169712049163,12
172,001-2015,28,DeepConvNet,CSP+LDA,0.126220703125,0.357642270023843,12
173,001-2015,29,EEGNet_8_2,CSP+LDA,0.031982421875,0.5808204739198303,12
174,001-2015,30,FgMDM,CSP+LDA,0.0244140625,0.5755930792605406,12
175,001-2015,31,MDM,CSP+LDA,0.8759765625,-0.36578685029847413,12
176,001-2015,32,ACM+MDM(MDOP),CSP+LDA,0.1513671875,0.32288019987798666,12
177,001-2015,33,ACM+TGSP+SVM(MDOP),CSP+LDA,0.000244140625,0.8126947383178691,12
178,001-2015,34,ShallowConvNet,CSP+LDA,0.007080078125,0.7858650864584492,12
179,001-2015,35,TANG+SVM,CSP+LDA,0.447509765625,0.03090323927701963,12
180,001-2015,36,ACM+MDM(Grid),Cov+EN,0.110595703125,0.3787313169652411,12
181,001-2015,37,ACM+TGSP+SVM(Grid),Cov+EN,0.001953125,0.7405216668829575,12
182,001-2015,38,CSP+LDA,Cov+EN,0.94775390625,-0.4861169712049163,12
183,001-2015,39,Cov+EN,Cov+EN,0.000244140625,0.0,12
184,001-2015,40,DeepConvNet,Cov+EN,0.50830078125,-0.004921248436142415,12
185,001-2015,41,EEGNet_8_2,Cov+EN,0.390869140625,0.08469101712446493,12
186,001-2015,42,FgMDM,Cov+EN,0.693359375,-0.15231556107097075,12
187,001-2015,43,MDM,Cov+EN,0.999755859375,-1.0587384081363067,12
188,001-2015,44,ACM+MDM(MDOP),Cov+EN,0.9013671875,-0.3840862399466888,12
189,001-2015,45,ACM+TGSP+SVM(MDOP),Cov+EN,0.000732421875,0.8389536853882794,12
190,001-2015,46,ShallowConvNet,Cov+EN,0.142578125,0.33307365269487743,12
191,001-2015,47,TANG+SVM,Cov+EN,0.995361328125,-0.5982094133065698,12
192,001-2015,48,ACM+MDM(Grid),DeepConvNet,0.2919921875,0.1666487966649106,12
193,001-2015,49,ACM+TGSP+SVM(Grid),DeepConvNet,0.077880859375,0.4022185364026419,12
194,001-2015,50,CSP+LDA,DeepConvNet,0.8740234375,-0.357642270023843,12
195,001-2015,51,Cov+EN,DeepConvNet,0.491943359375,0.004921248436142415,12
196,001-2015,52,DeepConvNet,DeepConvNet,0.000244140625,0.0,12
197,001-2015,53,EEGNet_8_2,DeepConvNet,0.302978515625,0.1521208206271813,12
198,001-2015,54,FgMDM,DeepConvNet,0.54248046875,-0.042495697430173715,12
199,001-2015,55,MDM,DeepConvNet,0.933349609375,-0.48071517048206064,12
200,001-2015,56,ACM+MDM(MDOP),DeepConvNet,0.62939453125,-0.09911359868712499,12
201,001-2015,57,ACM+TGSP+SVM(MDOP),DeepConvNet,0.1279296875,0.3584956625119018,12
202,001-2015,58,ShallowConvNet,DeepConvNet,0.004150390625,0.8518278627937061,12
203,001-2015,59,TANG+SVM,DeepConvNet,0.71630859375,-0.23011249005364692,12
204,001-2015,60,ACM+MDM(Grid),EEGNet_8_2,0.31201171875,0.14900033943489277,12
205,001-2015,61,ACM+TGSP+SVM(Grid),EEGNet_8_2,0.05322265625,0.46211755962437495,12
206,001-2015,62,CSP+LDA,EEGNet_8_2,0.96826171875,-0.5808204739198303,12
207,001-2015,63,Cov+EN,EEGNet_8_2,0.609130859375,-0.08469101712446493,12
208,001-2015,64,DeepConvNet,EEGNet_8_2,0.697265625,-0.1521208206271813,12
209,001-2015,65,EEGNet_8_2,EEGNet_8_2,0.000244140625,0.0,12
210,001-2015,66,FgMDM,EEGNet_8_2,0.711181640625,-0.16421055746251173,12
211,001-2015,67,MDM,EEGNet_8_2,0.99609375,-0.7760610677504832,12
212,001-2015,68,ACM+MDM(MDOP),EEGNet_8_2,0.80615234375,-0.2592239277838638,12
213,001-2015,69,ACM+TGSP+SVM(MDOP),EEGNet_8_2,0.086669921875,0.43291621914393197,12
214,001-2015,70,ShallowConvNet,EEGNet_8_2,0.03271484375,0.5552213421820714,12
215,001-2015,71,TANG+SVM,EEGNet_8_2,0.896240234375,-0.36742565641261393,12
216,001-2015,72,ACM+MDM(Grid),FgMDM,0.039306640625,0.5031022138136234,12
217,001-2015,73,ACM+TGSP+SVM(Grid),FgMDM,0.00048828125,0.8456879755172142,12
218,001-2015,74,CSP+LDA,FgMDM,0.975830078125,-0.5755930792605406,12
219,001-2015,75,Cov+EN,FgMDM,0.306640625,0.15231556107097075,12
220,001-2015,76,DeepConvNet,FgMDM,0.457763671875,0.042495697430173715,12
221,001-2015,77,EEGNet_8_2,FgMDM,0.2890625,0.16421055746251173,12
222,001-2015,78,FgMDM,FgMDM,0.000244140625,0.0,12
223,001-2015,79,MDM,FgMDM,0.99951171875,-1.0047728367095738,12
224,001-2015,80,ACM+MDM(MDOP),FgMDM,0.722900390625,-0.1787546122087404,12
225,001-2015,81,ACM+TGSP+SVM(MDOP),FgMDM,0.00341796875,0.7918440770329368,12
226,001-2015,82,ShallowConvNet,FgMDM,0.095703125,0.4189198221835272,12
227,001-2015,83,TANG+SVM,FgMDM,0.855712890625,-0.3427294691832228,12
228,001-2015,84,ACM+MDM(Grid),MDM,0.00048828125,1.1485749112310544,12
229,001-2015,85,ACM+TGSP+SVM(Grid),MDM,0.000244140625,1.0830588872188431,12
230,001-2015,86,CSP+LDA,MDM,0.124267578125,0.36578685029847413,12
231,001-2015,87,Cov+EN,MDM,0.000244140625,1.0587384081363067,12
232,001-2015,88,DeepConvNet,MDM,0.06689453125,0.48071517048206064,12
233,001-2015,89,EEGNet_8_2,MDM,0.004150390625,0.7760610677504832,12
234,001-2015,90,FgMDM,MDM,0.000732421875,1.0047728367095738,12
235,001-2015,91,MDM,MDM,0.000244140625,0.0,12
236,001-2015,92,ACM+MDM(MDOP),MDM,0.000244140625,1.1524222755169453,12
237,001-2015,93,ACM+TGSP+SVM(MDOP),MDM,0.000244140625,1.1453656932397813,12
238,001-2015,94,ShallowConvNet,MDM,0.00341796875,0.7870454864997487,12
239,001-2015,95,TANG+SVM,MDM,0.076904296875,0.46369516810107997,12
240,001-2015,96,ACM+MDM(Grid),ACM+MDM(MDOP),0.005615234375,0.7805670399457219,12
241,001-2015,97,ACM+TGSP+SVM(Grid),ACM+MDM(MDOP),0.001220703125,0.8651146626471029,12
242,001-2015,98,CSP+LDA,ACM+MDM(MDOP),0.848876953125,-0.32288019987798666,12
243,001-2015,99,Cov+EN,ACM+MDM(MDOP),0.098876953125,0.3840862399466888,12
244,001-2015,100,DeepConvNet,ACM+MDM(MDOP),0.370849609375,0.09911359868712499,12
245,001-2015,101,EEGNet_8_2,ACM+MDM(MDOP),0.194091796875,0.2592239277838638,12
246,001-2015,102,FgMDM,ACM+MDM(MDOP),0.27734375,0.1787546122087404,12
247,001-2015,103,MDM,ACM+MDM(MDOP),0.999755859375,-1.1524222755169453,12
248,001-2015,104,ACM+MDM(MDOP),ACM+MDM(MDOP),0.000244140625,0.0,12
249,001-2015,105,ACM+TGSP+SVM(MDOP),ACM+MDM(MDOP),0.000244140625,1.030048598801642,12
250,001-2015,106,ShallowConvNet,ACM+MDM(MDOP),0.067626953125,0.4500118935660567,12
251,001-2015,107,TANG+SVM,ACM+MDM(MDOP),0.8583984375,-0.34591220618565666,12
252,001-2015,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.997314453125,-0.8576190061345217,12
253,001-2015,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.186767578125,0.2931928393132241,12
254,001-2015,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.999755859375,-0.8126947383178691,12
255,001-2015,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.999267578125,-0.8389536853882794,12
256,001-2015,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.872314453125,-0.3584956625119018,12
257,001-2015,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.91357421875,-0.43291621914393197,12
258,001-2015,114,FgMDM,ACM+TGSP+SVM(MDOP),0.996826171875,-0.7918440770329368,12
259,001-2015,115,MDM,ACM+TGSP+SVM(MDOP),0.999755859375,-1.1453656932397813,12
260,001-2015,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),0.999755859375,-1.030048598801642,12
261,001-2015,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.000244140625,0.0,12
262,001-2015,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.517822265625,-0.021160371103397402,12
263,001-2015,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.999755859375,-0.809245949966216,12
264,001-2015,120,ACM+MDM(Grid),ShallowConvNet,0.77099609375,-0.2509616966600253,12
265,001-2015,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.310546875,0.15514003622069678,12
266,001-2015,122,CSP+LDA,ShallowConvNet,0.9931640625,-0.7858650864584492,12
267,001-2015,123,Cov+EN,ShallowConvNet,0.857666015625,-0.33307365269487743,12
268,001-2015,124,DeepConvNet,ShallowConvNet,0.995849609375,-0.8518278627937061,12
269,001-2015,125,EEGNet_8_2,ShallowConvNet,0.967529296875,-0.5552213421820714,12
270,001-2015,126,FgMDM,ShallowConvNet,0.904541015625,-0.4189198221835272,12
271,001-2015,127,MDM,ShallowConvNet,0.996826171875,-0.7870454864997487,12
272,001-2015,128,ACM+MDM(MDOP),ShallowConvNet,0.9326171875,-0.4500118935660567,12
273,001-2015,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.482421875,0.021160371103397402,12
274,001-2015,130,ShallowConvNet,ShallowConvNet,0.000244140625,0.0,12
275,001-2015,131,TANG+SVM,ShallowConvNet,0.98193359375,-0.487711898011636,12
276,001-2015,132,ACM+MDM(Grid),TANG+SVM,0.00439453125,0.6272511245271204,12
277,001-2015,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.000244140625,0.814129241741906,12
278,001-2015,134,CSP+LDA,TANG+SVM,0.552734375,-0.03090323927701963,12
279,001-2015,135,Cov+EN,TANG+SVM,0.004638671875,0.5982094133065698,12
280,001-2015,136,DeepConvNet,TANG+SVM,0.28369140625,0.23011249005364692,12
281,001-2015,137,EEGNet_8_2,TANG+SVM,0.10400390625,0.36742565641261393,12
282,001-2015,138,FgMDM,TANG+SVM,0.14453125,0.3427294691832228,12
283,001-2015,139,MDM,TANG+SVM,0.92333984375,-0.46369516810107997,12
284,001-2015,140,ACM+MDM(MDOP),TANG+SVM,0.141845703125,0.34591220618565666,12
285,001-2015,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.000244140625,0.809245949966216,12
286,001-2015,142,ShallowConvNet,TANG+SVM,0.018310546875,0.487711898011636,12
287,001-2015,143,TANG+SVM,TANG+SVM,0.000244140625,0.0,12
288,Zhou 2016,0,ACM+MDM(Grid),ACM+MDM(Grid),0.125,0.0,3
289,Zhou 2016,1,ACM+TGSP+SVM(Grid),ACM+MDM(Grid),0.125,0.9911831765085667,3
290,Zhou 2016,2,CSP+LDA,ACM+MDM(Grid),0.875,-0.5659928748628285,3
291,Zhou 2016,3,Cov+EN,ACM+MDM(Grid),0.5,0.3472828140210003,3
292,Zhou 2016,4,DeepConvNet,ACM+MDM(Grid),0.25,0.5949091085801147,3
293,Zhou 2016,5,EEGNet_8_2,ACM+MDM(Grid),0.125,1.3094866610960494,3
294,Zhou 2016,6,FgMDM,ACM+MDM(Grid),0.625,-0.15790274340794416,3
295,Zhou 2016,7,MDM,ACM+MDM(Grid),0.875,-1.088196765372962,3
296,Zhou 2016,8,ACM+MDM(MDOP),ACM+MDM(Grid),0.625,-0.02393926967377961,3
297,Zhou 2016,9,ACM+TGSP+SVM(MDOP),ACM+MDM(Grid),0.125,1.2785801925255673,3
298,Zhou 2016,10,ShallowConvNet,ACM+MDM(Grid),0.125,1.2406384482833017,3
299,Zhou 2016,11,TANG+SVM,ACM+MDM(Grid),0.375,0.24679116246028593,3
