,dataset,index,pipe1,pipe2,p,smd,nsub
22,001-2014,22,ShallowConvNet,ACM+TGSP+SVM(Grid),0.44921875,0.055171664655835534,9
23,001-2014,23,TANG+SVM,ACM+TGSP+SVM(Grid),0.998046875,-1.3160660672397833,9
24,001-2014,24,ACM+MDM(Grid),CSP+LDA,0.00390625,0.8222865780843596,9
25,001-2014,25,ACM+TGSP+SVM(Grid),CSP+LDA,0.001953125,1.2549361857939716,9
26,001-2014,26,CSP+LDA,CSP+LDA,0.001953125,0.0,9
27,001-2014,27,Cov+EN,CSP+LDA,0.021484375,0.6609328920157062,9
28,001-2014,28,DeepConvNet,CSP+LDA,0.998046875,-2.080229507332269,9
29,001-2014,29,EEGNet_8_2,CSP+LDA,0.375,0.10366031058341021,9
30,001-2014,30,FgMDM,CSP+LDA,0.044921875,0.5676907838901659,9
31,001-2014,31,MDM,CSP+LDA,0.314453125,0.18079062859402767,9
32,001-2014,32,ACM+MDM(MDOP),CSP+LDA,0.001953125,1.0769183477466948,9
33,001-2014,33,ACM+TGSP+SVM(MDOP),CSP+LDA,0.001953125,1.6359629528299495,9
34,001-2014,34,ShallowConvNet,CSP+LDA,0.001953125,1.6212460029917153,9
35,001-2014,35,TANG+SVM,CSP+LDA,0.3125,0.1748883177311025,9
36,001-2014,36,ACM+MDM(Grid),Cov+EN,0.048828125,0.624526745133227,9
37,001-2014,37,ACM+TGSP+SVM(Grid),Cov+EN,0.001953125,1.643428057489426,9
38,001-2014,38,CSP+LDA,Cov+EN,0.98046875,-0.6609328920157062,9
39,001-2014,39,Cov+EN,Cov+EN,0.001953125,0.0,9
40,001-2014,40,DeepConvNet,Cov+EN,0.998046875,-3.283708769001406,9
41,001-2014,41,EEGNet_8_2,Cov+EN,0.771484375,-0.25206696641643533,9
42,001-2014,42,FgMDM,Cov+EN,0.697265625,-0.1893919457366024,9
43,001-2014,43,MDM,Cov+EN,0.958984375,-0.6813075749034241,9
44,001-2014,44,ACM+MDM(MDOP),Cov+EN,0.341796875,0.13178768729398357,9
45,001-2014,45,ACM+TGSP+SVM(MDOP),Cov+EN,0.146484375,0.37276612793594804,9
46,001-2014,46,ShallowConvNet,Cov+EN,0.037109375,0.6850019609460873,9
47,001-2014,47,TANG+SVM,Cov+EN,0.80078125,-0.34519071778449284,9
48,001-2014,48,ACM+MDM(Grid),DeepConvNet,0.001953125,3.3640019395484058,9
49,001-2014,49,ACM+TGSP+SVM(Grid),DeepConvNet,0.001953125,3.6181512661286392,9
50,001-2014,50,CSP+LDA,DeepConvNet,0.001953125,2.080229507332269,9
51,001-2014,51,Cov+EN,DeepConvNet,0.001953125,3.283708769001406,9
52,001-2014,52,DeepConvNet,DeepConvNet,0.001953125,0.0,9
53,001-2014,53,EEGNet_8_2,DeepConvNet,0.00390625,1.6302120417182984,9
54,001-2014,54,FgMDM,DeepConvNet,0.001953125,2.970518231859659,9
55,001-2014,55,MDM,DeepConvNet,0.001953125,2.3583056374661964,9
56,001-2014,56,ACM+MDM(MDOP),DeepConvNet,0.001953125,3.024043749804659,9
57,001-2014,57,ACM+TGSP+SVM(MDOP),DeepConvNet,0.001953125,2.6666059280120886,9
58,001-2014,58,ShallowConvNet,DeepConvNet,0.001953125,2.770278929462636,9
59,001-2014,59,TANG+SVM,DeepConvNet,0.001953125,2.4502814867903675,9
60,001-2014,60,ACM+MDM(Grid),EEGNet_8_2,0.109375,0.4533725821081955,9
61,001-2014,61,ACM+TGSP+SVM(Grid),EEGNet_8_2,0.037109375,0.7006292859421598,9
62,001-2014,62,CSP+LDA,EEGNet_8_2,0.625,-0.10366031058341021,9
63,001-2014,63,Cov+EN,EEGNet_8_2,0.23046875,0.25206696641643533,9
64,001-2014,64,DeepConvNet,EEGNet_8_2,0.998046875,-1.6302120417182984,9
65,001-2014,65,EEGNet_8_2,EEGNet_8_2,0.001953125,0.0,9
66,001-2014,66,FgMDM,EEGNet_8_2,0.251953125,0.22974378642090282,9
67,001-2014,67,MDM,EEGNet_8_2,0.51171875,-0.00809829259014275,9
68,001-2014,68,ACM+MDM(MDOP),EEGNet_8_2,0.15234375,0.3248766346864922,9
69,001-2014,69,ACM+TGSP+SVM(MDOP),EEGNet_8_2,0.07421875,0.529160805438998,9
70,001-2014,70,ShallowConvNet,EEGNet_8_2,0.001953125,1.1137459058807928,9
71,001-2014,71,TANG+SVM,EEGNet_8_2,0.41796875,0.07017925278503648,9
72,001-2014,72,ACM+MDM(Grid),FgMDM,0.009765625,0.93393941286792,9
73,001-2014,73,ACM+TGSP+SVM(Grid),FgMDM,0.001953125,2.1437420514276604,9
74,001-2014,74,CSP+LDA,FgMDM,0.953125,-0.5676907838901659,9
75,001-2014,75,Cov+EN,FgMDM,0.302734375,0.1893919457366024,9
76,001-2014,76,DeepConvNet,FgMDM,0.998046875,-2.970518231859659,9
77,001-2014,77,EEGNet_8_2,FgMDM,0.75,-0.22974378642090282,9
78,001-2014,78,FgMDM,FgMDM,0.001953125,0.0,9
79,001-2014,79,MDM,FgMDM,0.931640625,-0.520969689212546,9
80,001-2014,80,ACM+MDM(MDOP),FgMDM,0.2109375,0.2984978561630414,9
81,001-2014,81,ACM+TGSP+SVM(MDOP),FgMDM,0.072265625,0.5446143001778484,9
82,001-2014,82,ShallowConvNet,FgMDM,0.021484375,0.8337804236006562,9
83,001-2014,83,TANG+SVM,FgMDM,0.775390625,-0.2928758251475769,9
84,001-2014,84,ACM+MDM(Grid),MDM,0.00390625,1.0412397664761117,9
85,001-2014,85,ACM+TGSP+SVM(Grid),MDM,0.001953125,1.5475667266814102,9
86,001-2014,86,CSP+LDA,MDM,0.685546875,-0.18079062859402767,9
87,001-2014,87,Cov+EN,MDM,0.041015625,0.6813075749034241,9
88,001-2014,88,DeepConvNet,MDM,0.998046875,-2.3583056374661964,9
89,001-2014,89,EEGNet_8_2,MDM,0.490234375,0.00809829259014275,9
90,001-2014,90,FgMDM,MDM,0.068359375,0.520969689212546,9
91,001-2014,91,MDM,MDM,0.001953125,0.0,9
92,001-2014,92,ACM+MDM(MDOP),MDM,0.001953125,1.2585992992676798,9
93,001-2014,93,ACM+TGSP+SVM(MDOP),MDM,0.005859375,1.0796285238737708,9
94,001-2014,94,ShallowConvNet,MDM,0.001953125,1.1651511295363974,9
95,001-2014,95,TANG+SVM,MDM,0.412109375,0.08582108420262784,9
96,001-2014,96,ACM+MDM(Grid),ACM+MDM(MDOP),0.02734375,0.5329242706066257,9
97,001-2014,97,ACM+TGSP+SVM(Grid),ACM+MDM(MDOP),0.00390625,1.1985262803756704,9
98,001-2014,98,CSP+LDA,ACM+MDM(MDOP),0.998046875,-1.0769183477466948,9
99,001-2014,99,Cov+EN,ACM+MDM(MDOP),0.658203125,-0.13178768729398357,9
100,001-2014,100,DeepConvNet,ACM+MDM(MDOP),0.998046875,-3.024043749804659,9
101,001-2014,101,EEGNet_8_2,ACM+MDM(MDOP),0.849609375,-0.3248766346864922,9
102,001-2014,102,FgMDM,ACM+MDM(MDOP),0.791015625,-0.2984978561630414,9
103,001-2014,103,MDM,ACM+MDM(MDOP),0.998046875,-1.2585992992676798,9
104,001-2014,104,ACM+MDM(MDOP),ACM+MDM(MDOP),0.001953125,0.0,9
105,001-2014,105,ACM+TGSP+SVM(MDOP),ACM+MDM(MDOP),0.11328125,0.44909870554110476,9
106,001-2014,106,ShallowConvNet,ACM+MDM(MDOP),0.009765625,0.9233911175541291,9
107,001-2014,107,TANG+SVM,ACM+MDM(MDOP),0.802734375,-0.33923916596672704,9
108,001-2014,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.388671875,0.21720233944162878,9
109,001-2014,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.001953125,0.7739251303856619,9
110,001-2014,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.998046875,-1.6359629528299495,9
111,001-2014,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.85546875,-0.37276612793594804,9
112,001-2014,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.998046875,-2.6666059280120886,9
113,001-2014,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.927734375,-0.529160805438998,9
114,001-2014,114,FgMDM,ACM+TGSP+SVM(MDOP),0.927734375,-0.5446143001778484,9
115,001-2014,115,MDM,ACM+TGSP+SVM(MDOP),0.99609375,-1.0796285238737708,9
116,001-2014,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),0.888671875,-0.44909870554110476,9
117,001-2014,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.001953125,0.0,9
118,001-2014,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.02734375,0.7396664888131009,9
119,001-2014,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.9296875,-0.5360638749817416,9
120,001-2014,120,ACM+MDM(Grid),ShallowConvNet,0.837890625,-0.339639574784885,9
121,001-2014,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.552734375,-0.055171664655835534,9
122,001-2014,122,CSP+LDA,ShallowConvNet,0.998046875,-1.6212460029917153,9
123,001-2014,123,Cov+EN,ShallowConvNet,0.96484375,-0.6850019609460873,9
124,001-2014,124,DeepConvNet,ShallowConvNet,0.998046875,-2.770278929462636,9
125,001-2014,125,EEGNet_8_2,ShallowConvNet,0.998046875,-1.1137459058807928,9
126,001-2014,126,FgMDM,ShallowConvNet,0.98046875,-0.8337804236006562,9
127,001-2014,127,MDM,ShallowConvNet,0.998046875,-1.1651511295363974,9
128,001-2014,128,ACM+MDM(MDOP),ShallowConvNet,0.9921875,-0.9233911175541291,9
129,001-2014,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.974609375,-0.7396664888131009,9
130,001-2014,130,ShallowConvNet,ShallowConvNet,0.001953125,0.0,9
131,001-2014,131,TANG+SVM,ShallowConvNet,0.9765625,-0.7494805374467293,9
132,001-2014,132,ACM+MDM(Grid),TANG+SVM,0.03515625,0.7077982735444123,9
133,001-2014,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.001953125,1.3160660672397833,9
134,001-2014,134,CSP+LDA,TANG+SVM,0.689453125,-0.1748883177311025,9
135,001-2014,135,Cov+EN,TANG+SVM,0.19921875,0.34519071778449284,9
136,001-2014,136,DeepConvNet,TANG+SVM,0.998046875,-2.4502814867903675,9
137,001-2014,137,EEGNet_8_2,TANG+SVM,0.583984375,-0.07017925278503648,9
138,001-2014,138,FgMDM,TANG+SVM,0.2265625,0.2928758251475769,9
139,001-2014,139,MDM,TANG+SVM,0.58984375,-0.08582108420262784,9
140,001-2014,140,ACM+MDM(MDOP),TANG+SVM,0.19921875,0.33923916596672704,9
141,001-2014,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.072265625,0.5360638749817416,9
142,001-2014,142,ShallowConvNet,TANG+SVM,0.025390625,0.7494805374467293,9
143,001-2014,143,TANG+SVM,TANG+SVM,0.001953125,0.0,9
