,dataset,index,pipe1,pipe2,p,smd,nsub
300,002-2014,12,ACM+MDM(Grid),ACM+TGSP+SVM(Grid),0.9998,-0.6682421867690072,14
301,002-2014,13,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(Grid),0.0001,0.0,14
302,002-2014,14,CSP+LDA,ACM+TGSP+SVM(Grid),0.9956,-0.7194136201925277,14
303,002-2014,15,Cov+EN,ACM+TGSP+SVM(Grid),0.9892,-0.5673411760427142,14
304,002-2014,16,DeepConvNet,ACM+TGSP+SVM(Grid),0.7121,-0.15667159455832969,14
305,002-2014,17,EEGNet_8_2,ACM+TGSP+SVM(Grid),0.8956,-0.3942545210342232,14
306,002-2014,18,FgMDM,ACM+TGSP+SVM(Grid),0.9943,-0.6709494272971832,14
307,002-2014,19,MDM,ACM+TGSP+SVM(Grid),0.9998,-1.0673693883081221,14
308,002-2014,20,ACM+MDM(MDOP),ACM+TGSP+SVM(Grid),0.9997,-0.9670741316511411,14
309,002-2014,21,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(Grid),0.9934,-0.8298092975895157,14
310,002-2014,22,ShallowConvNet,ACM+TGSP+SVM(Grid),0.7121,-0.1632104195083117,14
311,002-2014,23,TANG+SVM,ACM+TGSP+SVM(Grid),0.9246,-0.42754998963061025,14
312,002-2014,24,ACM+MDM(Grid),CSP+LDA,0.7355,-0.2292081090701089,14
313,002-2014,25,ACM+TGSP+SVM(Grid),CSP+LDA,0.0045,0.7194136201925277,14
314,002-2014,26,CSP+LDA,CSP+LDA,0.0001,0.0,14
315,002-2014,27,Cov+EN,CSP+LDA,0.0078,0.7512774116881019,14
316,002-2014,28,DeepConvNet,CSP+LDA,0.012,0.7053701467719531,14
317,002-2014,29,EEGNet_8_2,CSP+LDA,0.5492,-0.03322025130137304,14
318,002-2014,30,FgMDM,CSP+LDA,0.1742,0.2573280143827705,14
319,002-2014,31,MDM,CSP+LDA,0.9998,-0.723263608994974,14
320,002-2014,32,ACM+MDM(MDOP),CSP+LDA,0.9973,-0.6370186355943941,14
321,002-2014,33,ACM+TGSP+SVM(MDOP),CSP+LDA,0.8689,-0.3125514925993891,14
322,002-2014,34,ShallowConvNet,CSP+LDA,0.0281,0.5941498170278189,14
323,002-2014,35,TANG+SVM,CSP+LDA,0.0346,0.5339607566764705,14
324,002-2014,36,ACM+MDM(Grid),Cov+EN,0.9423,-0.39834400746120296,14
325,002-2014,37,ACM+TGSP+SVM(Grid),Cov+EN,0.0107,0.5673411760427142,14
326,002-2014,38,CSP+LDA,Cov+EN,0.9923,-0.7512774116881019,14
327,002-2014,39,Cov+EN,Cov+EN,0.0001,0.0,14
328,002-2014,40,DeepConvNet,Cov+EN,0.1366,0.30453183218758,14
329,002-2014,41,EEGNet_8_2,Cov+EN,0.7458,-0.19230305081275548,14
330,002-2014,42,FgMDM,Cov+EN,0.9575,-0.5080994460469608,14
331,002-2014,43,MDM,Cov+EN,0.9998,-0.9220291580545774,14
332,002-2014,44,ACM+MDM(MDOP),Cov+EN,0.9996,-0.8042667531923265,14
333,002-2014,45,ACM+TGSP+SVM(MDOP),Cov+EN,0.9759,-0.6012584170222263,14
334,002-2014,46,ShallowConvNet,Cov+EN,0.1765,0.25364052340702176,14
335,002-2014,47,TANG+SVM,Cov+EN,0.4062,0.05931601801557952,14
336,002-2014,48,ACM+MDM(Grid),DeepConvNet,0.9645,-0.4997474849841904,14
337,002-2014,49,ACM+TGSP+SVM(Grid),DeepConvNet,0.2878,0.15667159455832969,14
338,002-2014,50,CSP+LDA,DeepConvNet,0.9879,-0.7053701467719531,14
339,002-2014,51,Cov+EN,DeepConvNet,0.8632,-0.30453183218758,14
340,002-2014,52,DeepConvNet,DeepConvNet,0.0001,0.0,14
341,002-2014,53,EEGNet_8_2,DeepConvNet,0.8488,-0.3022754282679076,14
342,002-2014,54,FgMDM,DeepConvNet,0.9603,-0.501550090989228,14
343,002-2014,55,MDM,DeepConvNet,0.9998,-1.0934452304664304,14
344,002-2014,56,ACM+MDM(MDOP),DeepConvNet,0.9988,-0.9063417450446657,14
345,002-2014,57,ACM+TGSP+SVM(MDOP),DeepConvNet,0.976,-0.6033930886946974,14
346,002-2014,58,ShallowConvNet,DeepConvNet,0.5235,-0.020266136967761098,14
347,002-2014,59,TANG+SVM,DeepConvNet,0.7884,-0.22683199792212985,14
348,002-2014,60,ACM+MDM(Grid),EEGNet_8_2,0.8651,-0.31393515439150194,14
349,002-2014,61,ACM+TGSP+SVM(Grid),EEGNet_8_2,0.1043,0.3942545210342232,14
350,002-2014,62,CSP+LDA,EEGNet_8_2,0.4509,0.03322025130137304,14
351,002-2014,63,Cov+EN,EEGNet_8_2,0.254,0.19230305081275548,14
352,002-2014,64,DeepConvNet,EEGNet_8_2,0.1511,0.3022754282679076,14
353,002-2014,65,EEGNet_8_2,EEGNet_8_2,0.0001,0.0,14
354,002-2014,66,FgMDM,EEGNet_8_2,0.3351,0.1014455699506524,14
355,002-2014,67,MDM,EEGNet_8_2,0.9944,-0.8118617049378355,14
356,002-2014,68,ACM+MDM(MDOP),EEGNet_8_2,0.9952,-0.8020712234085781,14
357,002-2014,69,ACM+TGSP+SVM(MDOP),EEGNet_8_2,0.7643,-0.20063182773897023,14
358,002-2014,70,ShallowConvNet,EEGNet_8_2,0.056,0.46919305320053534,14
359,002-2014,71,TANG+SVM,EEGNet_8_2,0.2437,0.20448436054490363,14
360,002-2014,72,ACM+MDM(Grid),FgMDM,0.8361,-0.2981892686405311,14
361,002-2014,73,ACM+TGSP+SVM(Grid),FgMDM,0.0051,0.6709494272971832,14
362,002-2014,74,CSP+LDA,FgMDM,0.8259,-0.2573280143827705,14
363,002-2014,75,Cov+EN,FgMDM,0.0424,0.5080994460469608,14
364,002-2014,76,DeepConvNet,FgMDM,0.0396,0.501550090989228,14
365,002-2014,77,EEGNet_8_2,FgMDM,0.6648,-0.1014455699506524,14
366,002-2014,78,FgMDM,FgMDM,0.0001,0.0,14
367,002-2014,79,MDM,FgMDM,0.9988,-0.8049113859021917,14
368,002-2014,80,ACM+MDM(MDOP),FgMDM,0.9957,-0.683938113705068,14
369,002-2014,81,ACM+TGSP+SVM(MDOP),FgMDM,0.9216,-0.39272990680226194,14
370,002-2014,82,ShallowConvNet,FgMDM,0.0607,0.4469562211042031,14
371,002-2014,83,TANG+SVM,FgMDM,0.0091,0.7075902027605419,14
372,002-2014,84,ACM+MDM(Grid),MDM,0.0005,0.8830973812746964,14
373,002-2014,85,ACM+TGSP+SVM(Grid),MDM,0.0001,1.0673693883081221,14
374,002-2014,86,CSP+LDA,MDM,0.0003,0.723263608994974,14
375,002-2014,87,Cov+EN,MDM,0.0001,0.9220291580545774,14
376,002-2014,88,DeepConvNet,MDM,0.0001,1.0934452304664304,14
377,002-2014,89,EEGNet_8_2,MDM,0.0055,0.8118617049378355,14
378,002-2014,90,FgMDM,MDM,0.001,0.8049113859021917,14
379,002-2014,91,MDM,MDM,0.0001,0.0,14
380,002-2014,92,ACM+MDM(MDOP),MDM,0.3653,0.09951982856182115,14
381,002-2014,93,ACM+TGSP+SVM(MDOP),MDM,0.0038,0.6803519175898216,14
382,002-2014,94,ShallowConvNet,MDM,0.0001,1.2134094848511636,14
383,002-2014,95,TANG+SVM,MDM,0.0001,0.9233902095515508,14
384,002-2014,96,ACM+MDM(Grid),ACM+MDM(MDOP),0.0014,0.8731701680329473,14
385,002-2014,97,ACM+TGSP+SVM(Grid),ACM+MDM(MDOP),0.0002,0.9670741316511411,14
386,002-2014,98,CSP+LDA,ACM+MDM(MDOP),0.0028,0.6370186355943941,14
387,002-2014,99,Cov+EN,ACM+MDM(MDOP),0.0003,0.8042667531923265,14
388,002-2014,100,DeepConvNet,ACM+MDM(MDOP),0.0011,0.9063417450446657,14
389,002-2014,101,EEGNet_8_2,ACM+MDM(MDOP),0.0047,0.8020712234085781,14
390,002-2014,102,FgMDM,ACM+MDM(MDOP),0.0042,0.683938113705068,14
391,002-2014,103,MDM,ACM+MDM(MDOP),0.6346,-0.09951982856182115,14
392,002-2014,104,ACM+MDM(MDOP),ACM+MDM(MDOP),0.0001,0.0,14
393,002-2014,105,ACM+TGSP+SVM(MDOP),ACM+MDM(MDOP),0.0001,0.7178529418687898,14
394,002-2014,106,ShallowConvNet,ACM+MDM(MDOP),0.0002,1.0142006988498509,14
395,002-2014,107,TANG+SVM,ACM+MDM(MDOP),0.0016,0.7919651203617488,14
396,002-2014,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.5908,-0.07217258551220064,14
397,002-2014,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.0065,0.8298092975895157,14
398,002-2014,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.1307,0.3125514925993891,14
399,002-2014,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.024,0.6012584170222263,14
400,002-2014,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.0239,0.6033930886946974,14
401,002-2014,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.2356,0.20063182773897023,14
402,002-2014,114,FgMDM,ACM+TGSP+SVM(MDOP),0.0783,0.39272990680226194,14
403,002-2014,115,MDM,ACM+TGSP+SVM(MDOP),0.9961,-0.6803519175898216,14
404,002-2014,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),0.9998,-0.7178529418687898,14
405,002-2014,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.0001,0.0,14
406,002-2014,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.0041,0.7162565090682081,14
407,002-2014,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.0295,0.5861462724363411,14
408,002-2014,120,ACM+MDM(Grid),ShallowConvNet,0.9876,-0.5999910718241592,14
409,002-2014,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.2878,0.1632104195083117,14
410,002-2014,122,CSP+LDA,ShallowConvNet,0.972,-0.5941498170278189,14
411,002-2014,123,Cov+EN,ShallowConvNet,0.8233,-0.25364052340702176,14
412,002-2014,124,DeepConvNet,ShallowConvNet,0.4764,0.020266136967761098,14
413,002-2014,125,EEGNet_8_2,ShallowConvNet,0.9439,-0.46919305320053534,14
414,002-2014,126,FgMDM,ShallowConvNet,0.9392,-0.4469562211042031,14
415,002-2014,127,MDM,ShallowConvNet,0.9998,-1.2134094848511636,14
416,002-2014,128,ACM+MDM(MDOP),ShallowConvNet,0.9997,-1.0142006988498509,14
417,002-2014,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.9956,-0.7162565090682081,14
418,002-2014,130,ShallowConvNet,ShallowConvNet,0.0001,0.0,14
419,002-2014,131,TANG+SVM,ShallowConvNet,0.7989,-0.22787158322511142,14
420,002-2014,132,ACM+MDM(Grid),TANG+SVM,0.9237,-0.39624626105915745,14
421,002-2014,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.0751,0.42754998963061025,14
422,002-2014,134,CSP+LDA,TANG+SVM,0.9655,-0.5339607566764705,14
423,002-2014,135,Cov+EN,TANG+SVM,0.5929,-0.05931601801557952,14
424,002-2014,136,DeepConvNet,TANG+SVM,0.2111,0.22683199792212985,14
425,002-2014,137,EEGNet_8_2,TANG+SVM,0.7562,-0.20448436054490363,14
426,002-2014,138,FgMDM,TANG+SVM,0.9908,-0.7075902027605419,14
427,002-2014,139,MDM,TANG+SVM,0.9998,-0.9233902095515508,14
428,002-2014,140,ACM+MDM(MDOP),TANG+SVM,0.9983,-0.7919651203617488,14
429,002-2014,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.9703,-0.5861462724363411,14
430,002-2014,142,ShallowConvNet,TANG+SVM,0.2005,0.22787158322511142,14
431,002-2014,143,TANG+SVM,TANG+SVM,0.0001,0.0,14
432,Zhou 2016,0,ACM+MDM(Grid),ACM+MDM(Grid),0.125,0.0,3
433,Zhou 2016,1,ACM+TGSP+SVM(Grid),ACM+MDM(Grid),0.125,1.4724024496636094,3
434,Zhou 2016,2,CSP+LDA,ACM+MDM(Grid),0.75,-0.35097508357451757,3
435,Zhou 2016,3,Cov+EN,ACM+MDM(Grid),0.125,1.9100329088295371,3
436,Zhou 2016,4,DeepConvNet,ACM+MDM(Grid),0.375,0.4893507087342775,3
437,Zhou 2016,5,EEGNet_8_2,ACM+MDM(Grid),0.375,0.4153980537948157,3
438,Zhou 2016,6,FgMDM,ACM+MDM(Grid),0.25,1.1008764611884452,3
439,Zhou 2016,7,MDM,ACM+MDM(Grid),0.875,-1.1862965381476644,3
440,Zhou 2016,8,ACM+MDM(MDOP),ACM+MDM(Grid),0.625,-0.03964365116581884,3
441,Zhou 2016,9,ACM+TGSP+SVM(MDOP),ACM+MDM(Grid),0.125,2.758822038087501,3
442,Zhou 2016,10,ShallowConvNet,ACM+MDM(Grid),0.125,1.2400434429744114,3
443,Zhou 2016,11,TANG+SVM,ACM+MDM(Grid),0.125,1.475852283346333,3
444,Zhou 2016,12,ACM+MDM(Grid),ACM+TGSP+SVM(Grid),0.875,-1.4724024496636094,3
445,Zhou 2016,13,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(Grid),0.125,0.0,3
446,Zhou 2016,14,CSP+LDA,ACM+TGSP+SVM(Grid),0.875,-1.5542984478774833,3
447,Zhou 2016,15,Cov+EN,ACM+TGSP+SVM(Grid),0.75,-0.35271182963265174,3
448,Zhou 2016,16,DeepConvNet,ACM+TGSP+SVM(Grid),0.875,-0.6681158558263773,3
449,Zhou 2016,17,EEGNet_8_2,ACM+TGSP+SVM(Grid),0.875,-7.48786391777213,3
450,Zhou 2016,18,FgMDM,ACM+TGSP+SVM(Grid),0.875,-1.5117486509500755,3
451,Zhou 2016,19,MDM,ACM+TGSP+SVM(Grid),0.875,-1.3503330748621138,3
452,Zhou 2016,20,ACM+MDM(MDOP),ACM+TGSP+SVM(Grid),0.875,-0.8994600133873166,3
453,Zhou 2016,21,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(Grid),0.625,-0.36384863735300155,3
454,Zhou 2016,22,ShallowConvNet,ACM+TGSP+SVM(Grid),0.5,0.0395607591602631,3
455,Zhou 2016,23,TANG+SVM,ACM+TGSP+SVM(Grid),0.875,-0.7523859708092434,3
456,Zhou 2016,24,ACM+MDM(Grid),CSP+LDA,0.375,0.35097508357451757,3
457,Zhou 2016,25,ACM+TGSP+SVM(Grid),CSP+LDA,0.125,1.5542984478774833,3
458,Zhou 2016,26,CSP+LDA,CSP+LDA,0.125,0.0,3
459,Zhou 2016,27,Cov+EN,CSP+LDA,0.125,3.376943093270501,3
460,Zhou 2016,28,DeepConvNet,CSP+LDA,0.25,0.5101792267490296,3
461,Zhou 2016,29,EEGNet_8_2,CSP+LDA,0.25,0.5892755760515406,3
462,Zhou 2016,30,FgMDM,CSP+LDA,0.125,1.5909755444886649,3
463,Zhou 2016,31,MDM,CSP+LDA,0.875,-0.6216759347266086,3
464,Zhou 2016,32,ACM+MDM(MDOP),CSP+LDA,0.375,0.2638060239736089,3
465,Zhou 2016,33,ACM+TGSP+SVM(MDOP),CSP+LDA,0.125,5.596453990481364,3
466,Zhou 2016,34,ShallowConvNet,CSP+LDA,0.125,1.110326431115773,3
467,Zhou 2016,35,TANG+SVM,CSP+LDA,0.125,3.600909811813935,3
468,Zhou 2016,36,ACM+MDM(Grid),Cov+EN,0.875,-1.9100329088295371,3
469,Zhou 2016,37,ACM+TGSP+SVM(Grid),Cov+EN,0.375,0.35271182963265174,3
470,Zhou 2016,38,CSP+LDA,Cov+EN,0.875,-3.376943093270501,3
471,Zhou 2016,39,Cov+EN,Cov+EN,0.125,0.0,3
472,Zhou 2016,40,DeepConvNet,Cov+EN,0.75,-0.27485384601774715,3
473,Zhou 2016,41,EEGNet_8_2,Cov+EN,0.875,-1.0496513316721439,3
474,Zhou 2016,42,FgMDM,Cov+EN,0.875,-3.205385978800945,3
475,Zhou 2016,43,MDM,Cov+EN,0.875,-1.5718643019011733,3
476,Zhou 2016,44,ACM+MDM(MDOP),Cov+EN,0.875,-1.1620030101860686,3
477,Zhou 2016,45,ACM+TGSP+SVM(MDOP),Cov+EN,0.75,-0.3186346093785594,3
478,Zhou 2016,46,ShallowConvNet,Cov+EN,0.375,0.22015194560985418,3
479,Zhou 2016,47,TANG+SVM,Cov+EN,0.875,-2.8082894956988387,3
480,Zhou 2016,48,ACM+MDM(Grid),DeepConvNet,0.75,-0.4893507087342775,3
481,Zhou 2016,49,ACM+TGSP+SVM(Grid),DeepConvNet,0.25,0.6681158558263773,3
482,Zhou 2016,50,CSP+LDA,DeepConvNet,0.875,-0.5101792267490296,3
483,Zhou 2016,51,Cov+EN,DeepConvNet,0.375,0.27485384601774715,3
484,Zhou 2016,52,DeepConvNet,DeepConvNet,0.125,0.0,3
485,Zhou 2016,53,EEGNet_8_2,DeepConvNet,0.875,-0.31622786856373974,3
486,Zhou 2016,54,FgMDM,DeepConvNet,0.625,-0.06533281575201584,3
487,Zhou 2016,55,MDM,DeepConvNet,0.875,-0.7704936540933899,3
488,Zhou 2016,56,ACM+MDM(MDOP),DeepConvNet,0.75,-0.34499267706927117,3
489,Zhou 2016,57,ACM+TGSP+SVM(MDOP),DeepConvNet,0.375,0.15934916636857308,3
490,Zhou 2016,58,ShallowConvNet,DeepConvNet,0.125,1.5845876877401575,3
491,Zhou 2016,59,TANG+SVM,DeepConvNet,0.5,0.050898524649146605,3
492,Zhou 2016,60,ACM+MDM(Grid),EEGNet_8_2,0.75,-0.4153980537948157,3
493,Zhou 2016,61,ACM+TGSP+SVM(Grid),EEGNet_8_2,0.125,7.48786391777213,3
494,Zhou 2016,62,CSP+LDA,EEGNet_8_2,0.875,-0.5892755760515406,3
495,Zhou 2016,63,Cov+EN,EEGNet_8_2,0.25,1.0496513316721439,3
496,Zhou 2016,64,DeepConvNet,EEGNet_8_2,0.25,0.31622786856373974,3
497,Zhou 2016,65,EEGNet_8_2,EEGNet_8_2,0.125,0.0,3
498,Zhou 2016,66,FgMDM,EEGNet_8_2,0.25,0.39162461732633375,3
499,Zhou 2016,67,MDM,EEGNet_8_2,0.875,-0.7347412848879238,3
500,Zhou 2016,68,ACM+MDM(MDOP),EEGNet_8_2,0.625,-0.2802009190596855,3
501,Zhou 2016,69,ACM+TGSP+SVM(MDOP),EEGNet_8_2,0.25,0.5461861836740031,3
502,Zhou 2016,70,ShallowConvNet,EEGNet_8_2,0.125,1.5358526059642197,3
503,Zhou 2016,71,TANG+SVM,EEGNet_8_2,0.25,0.4825759525155977,3
504,Zhou 2016,72,ACM+MDM(Grid),FgMDM,0.875,-1.1008764611884452,3
505,Zhou 2016,73,ACM+TGSP+SVM(Grid),FgMDM,0.125,1.5117486509500755,3
506,Zhou 2016,74,CSP+LDA,FgMDM,0.875,-1.5909755444886649,3
507,Zhou 2016,75,Cov+EN,FgMDM,0.125,3.205385978800945,3
508,Zhou 2016,76,DeepConvNet,FgMDM,0.5,0.06533281575201584,3
509,Zhou 2016,77,EEGNet_8_2,FgMDM,0.875,-0.39162461732633375,3
510,Zhou 2016,78,FgMDM,FgMDM,0.125,0.0,3
511,Zhou 2016,79,MDM,FgMDM,0.875,-1.1605246314168494,3
512,Zhou 2016,80,ACM+MDM(MDOP),FgMDM,0.875,-0.614312424371394,3
513,Zhou 2016,81,ACM+TGSP+SVM(MDOP),FgMDM,0.25,0.7083202840859419,3
514,Zhou 2016,82,ShallowConvNet,FgMDM,0.25,0.7913185651968697,3
515,Zhou 2016,83,TANG+SVM,FgMDM,0.25,0.6559031474209944,3
516,Zhou 2016,84,ACM+MDM(Grid),MDM,0.125,1.1862965381476644,3
517,Zhou 2016,85,ACM+TGSP+SVM(Grid),MDM,0.125,1.3503330748621138,3
518,Zhou 2016,86,CSP+LDA,MDM,0.25,0.6216759347266086,3
519,Zhou 2016,87,Cov+EN,MDM,0.125,1.5718643019011733,3
520,Zhou 2016,88,DeepConvNet,MDM,0.125,0.7704936540933899,3
521,Zhou 2016,89,EEGNet_8_2,MDM,0.25,0.7347412848879238,3
522,Zhou 2016,90,FgMDM,MDM,0.125,1.1605246314168494,3
523,Zhou 2016,91,MDM,MDM,0.125,0.0,3
524,Zhou 2016,92,ACM+MDM(MDOP),MDM,0.125,1.4383609769029593,3
525,Zhou 2016,93,ACM+TGSP+SVM(MDOP),MDM,0.125,2.1045811991725007,3
526,Zhou 2016,94,ShallowConvNet,MDM,0.125,1.2918299087857816,3
527,Zhou 2016,95,TANG+SVM,MDM,0.125,1.404564631621388,3
528,Zhou 2016,96,ACM+MDM(Grid),ACM+MDM(MDOP),0.5,0.03964365116581884,3
529,Zhou 2016,97,ACM+TGSP+SVM(Grid),ACM+MDM(MDOP),0.125,0.8994600133873166,3
530,Zhou 2016,98,CSP+LDA,ACM+MDM(MDOP),0.75,-0.2638060239736089,3
531,Zhou 2016,99,Cov+EN,ACM+MDM(MDOP),0.125,1.1620030101860686,3
532,Zhou 2016,100,DeepConvNet,ACM+MDM(MDOP),0.375,0.34499267706927117,3
533,Zhou 2016,101,EEGNet_8_2,ACM+MDM(MDOP),0.5,0.2802009190596855,3
534,Zhou 2016,102,FgMDM,ACM+MDM(MDOP),0.25,0.614312424371394,3
535,Zhou 2016,103,MDM,ACM+MDM(MDOP),0.875,-1.4383609769029593,3
536,Zhou 2016,104,ACM+MDM(MDOP),ACM+MDM(MDOP),0.125,0.0,3
537,Zhou 2016,105,ACM+TGSP+SVM(MDOP),ACM+MDM(MDOP),0.125,1.7594032484049644,3
538,Zhou 2016,106,ShallowConvNet,ACM+MDM(MDOP),0.25,0.7749760812045362,3
539,Zhou 2016,107,TANG+SVM,ACM+MDM(MDOP),0.125,0.9392201982824968,3
540,Zhou 2016,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.875,-2.758822038087501,3
541,Zhou 2016,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.5,0.36384863735300155,3
542,Zhou 2016,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.875,-5.596453990481364,3
543,Zhou 2016,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.375,0.3186346093785594,3
544,Zhou 2016,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.75,-0.15934916636857308,3
545,Zhou 2016,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.875,-0.5461861836740031,3
546,Zhou 2016,114,FgMDM,ACM+TGSP+SVM(MDOP),0.875,-0.7083202840859419,3
547,Zhou 2016,115,MDM,ACM+TGSP+SVM(MDOP),0.875,-2.1045811991725007,3
548,Zhou 2016,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),0.875,-1.7594032484049644,3
549,Zhou 2016,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.125,0.0,3
550,Zhou 2016,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.375,0.28402754511360884,3
551,Zhou 2016,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.875,-0.6045262633450249,3
552,Zhou 2016,120,ACM+MDM(Grid),ShallowConvNet,0.875,-1.2400434429744114,3
553,Zhou 2016,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.625,-0.0395607591602631,3
554,Zhou 2016,122,CSP+LDA,ShallowConvNet,0.875,-1.110326431115773,3
555,Zhou 2016,123,Cov+EN,ShallowConvNet,0.75,-0.22015194560985418,3
556,Zhou 2016,124,DeepConvNet,ShallowConvNet,0.875,-1.5845876877401575,3
557,Zhou 2016,125,EEGNet_8_2,ShallowConvNet,0.875,-1.5358526059642197,3
558,Zhou 2016,126,FgMDM,ShallowConvNet,0.875,-0.7913185651968697,3
559,Zhou 2016,127,MDM,ShallowConvNet,0.875,-1.2918299087857816,3
560,Zhou 2016,128,ACM+MDM(MDOP),ShallowConvNet,0.875,-0.7749760812045362,3
561,Zhou 2016,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.75,-0.28402754511360884,3
562,Zhou 2016,130,ShallowConvNet,ShallowConvNet,0.125,0.0,3
563,Zhou 2016,131,TANG+SVM,ShallowConvNet,0.875,-0.48343040608056986,3
564,Zhou 2016,132,ACM+MDM(Grid),TANG+SVM,0.875,-1.475852283346333,3
565,Zhou 2016,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.25,0.7523859708092434,3
566,Zhou 2016,134,CSP+LDA,TANG+SVM,0.875,-3.600909811813935,3
567,Zhou 2016,135,Cov+EN,TANG+SVM,0.125,2.8082894956988387,3
568,Zhou 2016,136,DeepConvNet,TANG+SVM,0.625,-0.050898524649146605,3
569,Zhou 2016,137,EEGNet_8_2,TANG+SVM,0.875,-0.4825759525155977,3
570,Zhou 2016,138,FgMDM,TANG+SVM,0.875,-0.6559031474209944,3
571,Zhou 2016,139,MDM,TANG+SVM,0.875,-1.404564631621388,3
572,Zhou 2016,140,ACM+MDM(MDOP),TANG+SVM,0.875,-0.9392201982824968,3
573,Zhou 2016,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.25,0.6045262633450249,3
574,Zhou 2016,142,ShallowConvNet,TANG+SVM,0.25,0.48343040608056986,3
575,Zhou 2016,143,TANG+SVM,TANG+SVM,0.125,0.0,3
