,dataset,index,pipe1,pipe2,p,smd,nsub
28,001-2014,28,DeepConvNet,CSP+LDA,0.990234375,-0.9444952904845856,9
29,001-2014,29,EEGNet_8_2,CSP+LDA,0.94921875,-0.5554718282662308,9
30,001-2014,30,FgMDM,CSP+LDA,0.001953125,0.6950586028725682,9
31,001-2014,31,MDM,CSP+LDA,0.873046875,-0.41100188882046823,9
32,001-2014,32,ACM+MDM(MDOP),CSP+LDA,0.150390625,0.4522890738447284,9
33,001-2014,33,ACM+TGSP+SVM(MDOP),CSP+LDA,0.001953125,0.7794857309090428,9
34,001-2014,34,ShallowConvNet,CSP+LDA,0.265625,0.20884734535800314,9
35,001-2014,35,TANG+SVM,CSP+LDA,0.021484375,0.683053034951632,9
36,001-2014,36,ACM+MDM(Grid),Cov+EN,0.494140625,0.1487120376022581,9
37,001-2014,37,ACM+TGSP+SVM(Grid),Cov+EN,0.015625,0.4997251583831299,9
38,001-2014,38,CSP+LDA,Cov+EN,0.998046875,-0.7348634616029072,9
39,001-2014,39,Cov+EN,Cov+EN,0.001953125,0.0,9
40,001-2014,40,DeepConvNet,Cov+EN,0.99609375,-0.9421358046626989,9
41,001-2014,41,EEGNet_8_2,Cov+EN,0.974609375,-0.675650903914998,9
42,001-2014,42,FgMDM,Cov+EN,0.962890625,-0.59385098780263,9
43,001-2014,43,MDM,Cov+EN,0.998046875,-0.9378707392176849,9
44,001-2014,44,ACM+MDM(MDOP),Cov+EN,0.994140625,-0.9536643985559344,9
45,001-2014,45,ACM+TGSP+SVM(MDOP),Cov+EN,0.861328125,-0.41380166093054954,9
46,001-2014,46,ShallowConvNet,Cov+EN,0.99609375,-0.7203833654379178,9
47,001-2014,47,TANG+SVM,Cov+EN,0.91796875,-0.5354499757755038,9
48,001-2014,48,ACM+MDM(Grid),DeepConvNet,0.013671875,0.7345642927402993,9
49,001-2014,49,ACM+TGSP+SVM(Grid),DeepConvNet,0.001953125,0.843715096927594,9
50,001-2014,50,CSP+LDA,DeepConvNet,0.01171875,0.9444952904845856,9
51,001-2014,51,Cov+EN,DeepConvNet,0.005859375,0.9421358046626989,9
52,001-2014,52,DeepConvNet,DeepConvNet,0.001953125,0.0,9
53,001-2014,53,EEGNet_8_2,DeepConvNet,0.404296875,0.08269709865745076,9
54,001-2014,54,FgMDM,DeepConvNet,0.0078125,0.97422362692228,9
55,001-2014,55,MDM,DeepConvNet,0.046875,0.649103700797833,9
56,001-2014,56,ACM+MDM(MDOP),DeepConvNet,0.013671875,0.8525362825023685,9
57,001-2014,57,ACM+TGSP+SVM(MDOP),DeepConvNet,0.001953125,1.0487152219389517,9
58,001-2014,58,ShallowConvNet,DeepConvNet,0.015625,0.859684055778301,9
59,001-2014,59,TANG+SVM,DeepConvNet,0.001953125,0.9593746604644088,9
60,001-2014,60,ACM+MDM(Grid),EEGNet_8_2,0.041015625,0.5494587244070129,9
61,001-2014,61,ACM+TGSP+SVM(Grid),EEGNet_8_2,0.017578125,0.645012288796983,9
62,001-2014,62,CSP+LDA,EEGNet_8_2,0.052734375,0.5554718282662308,9
63,001-2014,63,Cov+EN,EEGNet_8_2,0.02734375,0.675650903914998,9
64,001-2014,64,DeepConvNet,EEGNet_8_2,0.59765625,-0.08269709865745076,9
65,001-2014,65,EEGNet_8_2,EEGNet_8_2,0.001953125,0.0,9
66,001-2014,66,FgMDM,EEGNet_8_2,0.0390625,0.6662514918923977,9
67,001-2014,67,MDM,EEGNet_8_2,0.142578125,0.3997955619641955,9
68,001-2014,68,ACM+MDM(MDOP),EEGNet_8_2,0.0546875,0.5669026785675411,9
69,001-2014,69,ACM+TGSP+SVM(MDOP),EEGNet_8_2,0.013671875,0.7016756516802364,9
70,001-2014,70,ShallowConvNet,EEGNet_8_2,0.080078125,0.5134037690982609,9
71,001-2014,71,TANG+SVM,EEGNet_8_2,0.021484375,0.6723456117836548,9
72,001-2014,72,ACM+MDM(Grid),FgMDM,0.443359375,0.2755336752272399,9
73,001-2014,73,ACM+TGSP+SVM(Grid),FgMDM,0.00390625,0.5352732771055225,9
74,001-2014,74,CSP+LDA,FgMDM,0.998046875,-0.6950586028725682,9
75,001-2014,75,Cov+EN,FgMDM,0.0390625,0.59385098780263,9
76,001-2014,76,DeepConvNet,FgMDM,0.994140625,-0.97422362692228,9
77,001-2014,77,EEGNet_8_2,FgMDM,0.962890625,-0.6662514918923977,9
78,001-2014,78,FgMDM,FgMDM,0.001953125,0.0,9
79,001-2014,79,MDM,FgMDM,0.998046875,-0.8269411954346845,9
80,001-2014,80,ACM+MDM(MDOP),FgMDM,0.884765625,-0.45426679453251506,9
81,001-2014,81,ACM+TGSP+SVM(MDOP),FgMDM,0.337890625,0.12680078340700293,9
82,001-2014,82,ShallowConvNet,FgMDM,0.990234375,-0.6295624005526472,9
83,001-2014,83,TANG+SVM,FgMDM,0.119140625,0.4317435729121951,9
84,001-2014,84,ACM+MDM(Grid),MDM,0.001953125,0.6779901633522707,9
85,001-2014,85,ACM+TGSP+SVM(Grid),MDM,0.001953125,0.8138266404977252,9
86,001-2014,86,CSP+LDA,MDM,0.12890625,0.41100188882046823,9
87,001-2014,87,Cov+EN,MDM,0.001953125,0.9378707392176849,9
88,001-2014,88,DeepConvNet,MDM,0.955078125,-0.649103700797833,9
89,001-2014,89,EEGNet_8_2,MDM,0.859375,-0.3997955619641955,9
90,001-2014,90,FgMDM,MDM,0.001953125,0.8269411954346845,9
91,001-2014,91,MDM,MDM,0.001953125,0.0,9
92,001-2014,92,ACM+MDM(MDOP),MDM,0.00390625,0.8365387891082713,9
93,001-2014,93,ACM+TGSP+SVM(MDOP),MDM,0.001953125,1.1244673485984504,9
94,001-2014,94,ShallowConvNet,MDM,0.09375,0.4707130260223432,9
95,001-2014,95,TANG+SVM,MDM,0.00390625,0.8631503751631164,9
96,001-2014,96,ACM+MDM(Grid),ACM+MDM(MDOP),0.03125,0.49425086426926806,9
97,001-2014,97,ACM+TGSP+SVM(Grid),ACM+MDM(MDOP),0.001953125,0.7352644541465705,9
98,001-2014,98,CSP+LDA,ACM+MDM(MDOP),0.8515625,-0.4522890738447284,9
99,001-2014,99,Cov+EN,ACM+MDM(MDOP),0.0078125,0.9536643985559344,9
100,001-2014,100,DeepConvNet,ACM+MDM(MDOP),0.98828125,-0.8525362825023685,9
101,001-2014,101,EEGNet_8_2,ACM+MDM(MDOP),0.947265625,-0.5669026785675411,9
102,001-2014,102,FgMDM,ACM+MDM(MDOP),0.1171875,0.45426679453251506,9
103,001-2014,103,MDM,ACM+MDM(MDOP),0.998046875,-0.8365387891082713,9
104,001-2014,104,ACM+MDM(MDOP),ACM+MDM(MDOP),0.001953125,0.0,9
105,001-2014,105,ACM+TGSP+SVM(MDOP),ACM+MDM(MDOP),0.001953125,1.496881955395556,9
106,001-2014,106,ShallowConvNet,ACM+MDM(MDOP),0.841796875,-0.3647415975654779,9
107,001-2014,107,TANG+SVM,ACM+MDM(MDOP),0.009765625,0.7861826065975484,9
108,001-2014,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.341796875,0.2735191475056144,9
109,001-2014,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.037109375,0.5518125654292272,9
110,001-2014,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.998046875,-0.7794857309090428,9
111,001-2014,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.140625,0.41380166093054954,9
112,001-2014,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.998046875,-1.0487152219389517,9
113,001-2014,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.986328125,-0.7016756516802364,9
114,001-2014,114,FgMDM,ACM+TGSP+SVM(MDOP),0.6640625,-0.12680078340700293,9
115,001-2014,115,MDM,ACM+TGSP+SVM(MDOP),0.998046875,-1.1244673485984504,9
116,001-2014,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),0.998046875,-1.496881955395556,9
117,001-2014,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.001953125,0.0,9
118,001-2014,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.962890625,-0.7052368777781602,9
119,001-2014,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.337890625,0.20177718929021105,9
120,001-2014,120,ACM+MDM(Grid),ShallowConvNet,0.05859375,0.5311322747043278,9
121,001-2014,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.00390625,0.6963634616976674,9
122,001-2014,122,CSP+LDA,ShallowConvNet,0.736328125,-0.20884734535800314,9
123,001-2014,123,Cov+EN,ShallowConvNet,0.005859375,0.7203833654379178,9
124,001-2014,124,DeepConvNet,ShallowConvNet,0.986328125,-0.859684055778301,9
125,001-2014,125,EEGNet_8_2,ShallowConvNet,0.921875,-0.5134037690982609,9
126,001-2014,126,FgMDM,ShallowConvNet,0.01171875,0.6295624005526472,9
127,001-2014,127,MDM,ShallowConvNet,0.908203125,-0.4707130260223432,9
128,001-2014,128,ACM+MDM(MDOP),ShallowConvNet,0.16015625,0.3647415975654779,9
129,001-2014,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.0390625,0.7052368777781602,9
130,001-2014,130,ShallowConvNet,ShallowConvNet,0.001953125,0.0,9
131,001-2014,131,TANG+SVM,ShallowConvNet,0.04296875,0.6364374887712578,9
132,001-2014,132,ACM+MDM(Grid),TANG+SVM,0.455078125,0.21474366654720736,9
133,001-2014,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.001953125,0.5274994952566412,9
134,001-2014,134,CSP+LDA,TANG+SVM,0.98046875,-0.683053034951632,9
135,001-2014,135,Cov+EN,TANG+SVM,0.083984375,0.5354499757755038,9
136,001-2014,136,DeepConvNet,TANG+SVM,0.998046875,-0.9593746604644088,9
137,001-2014,137,EEGNet_8_2,TANG+SVM,0.978515625,-0.6723456117836548,9
138,001-2014,138,FgMDM,TANG+SVM,0.8828125,-0.4317435729121951,9
139,001-2014,139,MDM,TANG+SVM,0.998046875,-0.8631503751631164,9
140,001-2014,140,ACM+MDM(MDOP),TANG+SVM,0.9921875,-0.7861826065975484,9
141,001-2014,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.662109375,-0.20177718929021105,9
142,001-2014,142,ShallowConvNet,TANG+SVM,0.958984375,-0.6364374887712578,9
143,001-2014,143,TANG+SVM,TANG+SVM,0.001953125,0.0,9
