,dataset,index,pipe1,pipe2,p,smd,nsub
29,001-2014,29,EEGNet_8_2,CSP+LDA,0.947265625,-0.6594886718342139,9
30,001-2014,30,FgMDM,CSP+LDA,0.20703125,0.27885330980392065,9
31,001-2014,31,MDM,CSP+LDA,0.890625,-0.4515293727555489,9
32,001-2014,32,ACM+MDM(MDOP),CSP+LDA,0.103515625,0.45134237578705844,9
33,001-2014,33,ACM+TGSP+SVM(MDOP),CSP+LDA,0.021484375,0.7472068851275927,9
34,001-2014,34,ShallowConvNet,CSP+LDA,0.1171875,0.4361224919435192,9
35,001-2014,35,TANG+SVM,CSP+LDA,0.080078125,0.5105056592860296,9
36,001-2014,36,ACM+MDM(Grid),Cov+EN,0.205078125,0.34617893315986015,9
37,001-2014,37,ACM+TGSP+SVM(Grid),Cov+EN,0.056640625,0.48561416783820316,9
38,001-2014,38,CSP+LDA,Cov+EN,0.96875,-0.7830852232739677,9
39,001-2014,39,Cov+EN,Cov+EN,0.001953125,0.0,9
40,001-2014,40,DeepConvNet,Cov+EN,0.9609375,-0.579825763940062,9
41,001-2014,41,EEGNet_8_2,Cov+EN,0.962890625,-0.740352169451258,9
42,001-2014,42,FgMDM,Cov+EN,0.9453125,-0.5858053416346046,9
43,001-2014,43,MDM,Cov+EN,0.998046875,-1.2387786107104415,9
44,001-2014,44,ACM+MDM(MDOP),Cov+EN,0.71875,-0.19990091472921082,9
45,001-2014,45,ACM+TGSP+SVM(MDOP),Cov+EN,0.2109375,0.34762911328070994,9
46,001-2014,46,ShallowConvNet,Cov+EN,0.443359375,0.06380934335201432,9
47,001-2014,47,TANG+SVM,Cov+EN,0.841796875,-0.34776519421662894,9
48,001-2014,48,ACM+MDM(Grid),DeepConvNet,0.0546875,0.6326625064688862,9
49,001-2014,49,ACM+TGSP+SVM(Grid),DeepConvNet,0.0234375,0.7271066973085976,9
50,001-2014,50,CSP+LDA,DeepConvNet,0.109375,0.45669945627870934,9
51,001-2014,51,Cov+EN,DeepConvNet,0.041015625,0.579825763940062,9
52,001-2014,52,DeepConvNet,DeepConvNet,0.001953125,0.0,9
53,001-2014,53,EEGNet_8_2,DeepConvNet,0.876953125,-0.4469721045188269,9
54,001-2014,54,FgMDM,DeepConvNet,0.10546875,0.5006129908989804,9
55,001-2014,55,MDM,DeepConvNet,0.130859375,0.33038621551305036,9
56,001-2014,56,ACM+MDM(MDOP),DeepConvNet,0.064453125,0.5656066445026899,9
57,001-2014,57,ACM+TGSP+SVM(MDOP),DeepConvNet,0.021484375,0.6604141014803145,9
58,001-2014,58,ShallowConvNet,DeepConvNet,0.017578125,0.7564993321024895,9
59,001-2014,59,TANG+SVM,DeepConvNet,0.0703125,0.5581868217108248,9
60,001-2014,60,ACM+MDM(Grid),EEGNet_8_2,0.037109375,0.7248255432853041,9
61,001-2014,61,ACM+TGSP+SVM(Grid),EEGNet_8_2,0.01953125,0.8006314901619914,9
62,001-2014,62,CSP+LDA,EEGNet_8_2,0.0546875,0.6594886718342139,9
63,001-2014,63,Cov+EN,EEGNet_8_2,0.0390625,0.740352169451258,9
64,001-2014,64,DeepConvNet,EEGNet_8_2,0.125,0.4469721045188269,9
65,001-2014,65,EEGNet_8_2,EEGNet_8_2,0.001953125,0.0,9
66,001-2014,66,FgMDM,EEGNet_8_2,0.05859375,0.664216247111862,9
67,001-2014,67,MDM,EEGNet_8_2,0.078125,0.5601291330375894,9
68,001-2014,68,ACM+MDM(MDOP),EEGNet_8_2,0.029296875,0.7405908404057284,9
69,001-2014,69,ACM+TGSP+SVM(MDOP),EEGNet_8_2,0.01953125,0.8181472300790051,9
70,001-2014,70,ShallowConvNet,EEGNet_8_2,0.005859375,0.8671747330312471,9
71,001-2014,71,TANG+SVM,EEGNet_8_2,0.0546875,0.6876863880711265,9
72,001-2014,72,ACM+MDM(Grid),FgMDM,0.052734375,0.5642146081643571,9
73,001-2014,73,ACM+TGSP+SVM(Grid),FgMDM,0.021484375,0.67449748825451,9
74,001-2014,74,CSP+LDA,FgMDM,0.794921875,-0.27885330980392065,9
75,001-2014,75,Cov+EN,FgMDM,0.056640625,0.5858053416346046,9
76,001-2014,76,DeepConvNet,FgMDM,0.896484375,-0.5006129908989804,9
77,001-2014,77,EEGNet_8_2,FgMDM,0.943359375,-0.664216247111862,9
78,001-2014,78,FgMDM,FgMDM,0.001953125,0.0,9
79,001-2014,79,MDM,FgMDM,0.935546875,-0.5792760253002878,9
80,001-2014,80,ACM+MDM(MDOP),FgMDM,0.259765625,0.23869340626034138,9
81,001-2014,81,ACM+TGSP+SVM(MDOP),FgMDM,0.06640625,0.5487218855731701,9
82,001-2014,82,ShallowConvNet,FgMDM,0.2265625,0.2612270932493349,9
83,001-2014,83,TANG+SVM,FgMDM,0.1953125,0.31522797885057235,9
84,001-2014,84,ACM+MDM(Grid),MDM,0.00390625,0.6853913005593565,9
85,001-2014,85,ACM+TGSP+SVM(Grid),MDM,0.001953125,0.8060110534958582,9
86,001-2014,86,CSP+LDA,MDM,0.111328125,0.4515293727555489,9
87,001-2014,87,Cov+EN,MDM,0.001953125,1.2387786107104415,9
88,001-2014,88,DeepConvNet,MDM,0.87109375,-0.33038621551305036,9
89,001-2014,89,EEGNet_8_2,MDM,0.923828125,-0.5601291330375894,9
90,001-2014,90,FgMDM,MDM,0.06640625,0.5792760253002878,9
91,001-2014,91,MDM,MDM,0.001953125,0.0,9
92,001-2014,92,ACM+MDM(MDOP),MDM,0.001953125,1.4977095552093258,9
93,001-2014,93,ACM+TGSP+SVM(MDOP),MDM,0.001953125,1.5879193956797,9
94,001-2014,94,ShallowConvNet,MDM,0.0234375,0.8199291800263675,9
95,001-2014,95,TANG+SVM,MDM,0.021484375,0.7661039435996859,9
96,001-2014,96,ACM+MDM(Grid),ACM+MDM(MDOP),0.12109375,0.38325627099091886,9
97,001-2014,97,ACM+TGSP+SVM(Grid),ACM+MDM(MDOP),0.001953125,0.5428303465153246,9
98,001-2014,98,CSP+LDA,ACM+MDM(MDOP),0.8984375,-0.45134237578705844,9
99,001-2014,99,Cov+EN,ACM+MDM(MDOP),0.283203125,0.19990091472921082,9
100,001-2014,100,DeepConvNet,ACM+MDM(MDOP),0.9375,-0.5656066445026899,9
101,001-2014,101,EEGNet_8_2,ACM+MDM(MDOP),0.97265625,-0.7405908404057284,9
102,001-2014,102,FgMDM,ACM+MDM(MDOP),0.7421875,-0.23869340626034138,9
103,001-2014,103,MDM,ACM+MDM(MDOP),0.998046875,-1.4977095552093258,9
104,001-2014,104,ACM+MDM(MDOP),ACM+MDM(MDOP),0.001953125,0.0,9
105,001-2014,105,ACM+TGSP+SVM(MDOP),ACM+MDM(MDOP),0.001953125,1.34828977146137,9
106,001-2014,106,ShallowConvNet,ACM+MDM(MDOP),0.310546875,0.18152321713493116,9
107,001-2014,107,TANG+SVM,ACM+MDM(MDOP),0.646484375,-0.10174333201719846,9
108,001-2014,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.388671875,0.2326944135066313,9
109,001-2014,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.05078125,0.4005050405763524,9
110,001-2014,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.98046875,-0.7472068851275927,9
111,001-2014,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.791015625,-0.34762911328070994,9
112,001-2014,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.98046875,-0.6604141014803145,9
113,001-2014,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.982421875,-0.8181472300790051,9
114,001-2014,114,FgMDM,ACM+TGSP+SVM(MDOP),0.935546875,-0.5487218855731701,9
115,001-2014,115,MDM,ACM+TGSP+SVM(MDOP),0.998046875,-1.5879193956797,9
116,001-2014,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),0.998046875,-1.34828977146137,9
117,001-2014,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.001953125,0.0,9
118,001-2014,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.626953125,-0.10811051282635706,9
119,001-2014,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.900390625,-0.46082049973312045,9
120,001-2014,120,ACM+MDM(Grid),ShallowConvNet,0.294921875,0.22113631823430757,9
121,001-2014,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.18359375,0.37062094818228697,9
122,001-2014,122,CSP+LDA,ShallowConvNet,0.884765625,-0.4361224919435192,9
123,001-2014,123,Cov+EN,ShallowConvNet,0.55859375,-0.06380934335201432,9
124,001-2014,124,DeepConvNet,ShallowConvNet,0.984375,-0.7564993321024895,9
125,001-2014,125,EEGNet_8_2,ShallowConvNet,0.99609375,-0.8671747330312471,9
126,001-2014,126,FgMDM,ShallowConvNet,0.775390625,-0.2612270932493349,9
127,001-2014,127,MDM,ShallowConvNet,0.978515625,-0.8199291800263675,9
128,001-2014,128,ACM+MDM(MDOP),ShallowConvNet,0.69140625,-0.18152321713493116,9
129,001-2014,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.375,0.10811051282635706,9
130,001-2014,130,ShallowConvNet,ShallowConvNet,0.001953125,0.0,9
131,001-2014,131,TANG+SVM,ShallowConvNet,0.736328125,-0.20000468624915343,9
132,001-2014,132,ACM+MDM(Grid),TANG+SVM,0.044921875,0.5365764120379044,9
133,001-2014,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.01171875,0.6801739141252309,9
134,001-2014,134,CSP+LDA,TANG+SVM,0.921875,-0.5105056592860296,9
135,001-2014,135,Cov+EN,TANG+SVM,0.16015625,0.34776519421662894,9
136,001-2014,136,DeepConvNet,TANG+SVM,0.931640625,-0.5581868217108248,9
137,001-2014,137,EEGNet_8_2,TANG+SVM,0.947265625,-0.6876863880711265,9
138,001-2014,138,FgMDM,TANG+SVM,0.806640625,-0.31522797885057235,9
139,001-2014,139,MDM,TANG+SVM,0.98046875,-0.7661039435996859,9
140,001-2014,140,ACM+MDM(MDOP),TANG+SVM,0.35546875,0.10174333201719846,9
141,001-2014,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.1015625,0.46082049973312045,9
142,001-2014,142,ShallowConvNet,TANG+SVM,0.265625,0.20000468624915343,9
143,001-2014,143,TANG+SVM,TANG+SVM,0.001953125,0.0,9
144,004-2014,0,ACM+MDM(Grid),ACM+MDM(Grid),0.001953125,0.0,9
145,004-2014,1,ACM+TGSP+SVM(Grid),ACM+MDM(Grid),0.232421875,0.25344123915269057,9
146,004-2014,2,CSP+LDA,ACM+MDM(Grid),0.9765625,-0.6982079935848927,9
147,004-2014,3,Cov+EN,ACM+MDM(Grid),0.970703125,-0.6741369431638018,9
148,004-2014,4,DeepConvNet,ACM+MDM(Grid),0.9921875,-0.7333825765505522,9
149,004-2014,5,EEGNet_8_2,ACM+MDM(Grid),0.986328125,-0.7125520605604633,9
150,004-2014,6,FgMDM,ACM+MDM(Grid),0.98046875,-0.7568459449033998,9
151,004-2014,7,MDM,ACM+MDM(Grid),0.998046875,-1.3512850049644056,9
152,004-2014,8,ACM+MDM(MDOP),ACM+MDM(Grid),0.994140625,-1.0767932020317101,9
153,004-2014,9,ACM+TGSP+SVM(MDOP),ACM+MDM(Grid),0.94921875,-0.5699754700894981,9
154,004-2014,10,ShallowConvNet,ACM+MDM(Grid),0.99609375,-0.8360223804199268,9
155,004-2014,11,TANG+SVM,ACM+MDM(Grid),0.990234375,-0.8952051338328891,9
156,004-2014,12,ACM+MDM(Grid),ACM+TGSP+SVM(Grid),0.76953125,-0.25344123915269057,9
157,004-2014,13,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(Grid),0.001953125,0.0,9
158,004-2014,14,CSP+LDA,ACM+TGSP+SVM(Grid),0.96875,-0.6999086148353301,9
159,004-2014,15,Cov+EN,ACM+TGSP+SVM(Grid),0.958984375,-0.6637136432636552,9
160,004-2014,16,DeepConvNet,ACM+TGSP+SVM(Grid),0.998046875,-0.7953852166719112,9
161,004-2014,17,EEGNet_8_2,ACM+TGSP+SVM(Grid),0.9921875,-0.7701274391516205,9
162,004-2014,18,FgMDM,ACM+TGSP+SVM(Grid),0.97265625,-0.7380192313631934,9
163,004-2014,19,MDM,ACM+TGSP+SVM(Grid),0.998046875,-1.2327390490456183,9
164,004-2014,20,ACM+MDM(MDOP),ACM+TGSP+SVM(Grid),0.986328125,-0.9470448503283494,9
165,004-2014,21,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(Grid),0.966796875,-0.696384151110851,9
166,004-2014,22,ShallowConvNet,ACM+TGSP+SVM(Grid),0.998046875,-0.9077020570736046,9
167,004-2014,23,TANG+SVM,ACM+TGSP+SVM(Grid),0.984375,-0.8478735290593237,9
168,004-2014,24,ACM+MDM(Grid),CSP+LDA,0.025390625,0.6982079935848927,9
169,004-2014,25,ACM+TGSP+SVM(Grid),CSP+LDA,0.033203125,0.6999086148353301,9
170,004-2014,26,CSP+LDA,CSP+LDA,0.001953125,0.0,9
171,004-2014,27,Cov+EN,CSP+LDA,0.3984375,0.14193551479870473,9
172,004-2014,28,DeepConvNet,CSP+LDA,0.953125,-0.5296963570753911,9
173,004-2014,29,EEGNet_8_2,CSP+LDA,0.939453125,-0.5104948450024153,9
174,004-2014,30,FgMDM,CSP+LDA,0.646484375,-0.1291097351919293,9
175,004-2014,31,MDM,CSP+LDA,0.970703125,-0.7265520104150175,9
176,004-2014,32,ACM+MDM(MDOP),CSP+LDA,0.197265625,0.32691064444082724,9
177,004-2014,33,ACM+TGSP+SVM(MDOP),CSP+LDA,0.142578125,0.3954753766739091,9
178,004-2014,34,ShallowConvNet,CSP+LDA,0.974609375,-0.647182605199574,9
179,004-2014,35,TANG+SVM,CSP+LDA,0.8671875,-0.37983667986591013,9
180,004-2014,36,ACM+MDM(Grid),Cov+EN,0.03125,0.6741369431638018,9
181,004-2014,37,ACM+TGSP+SVM(Grid),Cov+EN,0.04296875,0.6637136432636552,9
182,004-2014,38,CSP+LDA,Cov+EN,0.603515625,-0.14193551479870473,9
183,004-2014,39,Cov+EN,Cov+EN,0.001953125,0.0,9
184,004-2014,40,DeepConvNet,Cov+EN,0.94140625,-0.5192029192196692,9
185,004-2014,41,EEGNet_8_2,Cov+EN,0.931640625,-0.5035651965004044,9
186,004-2014,42,FgMDM,Cov+EN,0.9765625,-0.8257703428171539,9
187,004-2014,43,MDM,Cov+EN,0.990234375,-0.9250149673809729,9
188,004-2014,44,ACM+MDM(MDOP),Cov+EN,0.21875,0.3042312338797527,9
189,004-2014,45,ACM+TGSP+SVM(MDOP),Cov+EN,0.1875,0.3118403359328184,9
190,004-2014,46,ShallowConvNet,Cov+EN,0.96875,-0.62912235940561,9
191,004-2014,47,TANG+SVM,Cov+EN,0.943359375,-0.6383009963442864,9
192,004-2014,48,ACM+MDM(Grid),DeepConvNet,0.009765625,0.7333825765505522,9
193,004-2014,49,ACM+TGSP+SVM(Grid),DeepConvNet,0.001953125,0.7953852166719112,9
194,004-2014,50,CSP+LDA,DeepConvNet,0.048828125,0.5296963570753911,9
195,004-2014,51,Cov+EN,DeepConvNet,0.060546875,0.5192029192196692,9
196,004-2014,52,DeepConvNet,DeepConvNet,0.001953125,0.0,9
197,004-2014,53,EEGNet_8_2,DeepConvNet,0.48828125,0.0037441989983265553,9
198,004-2014,54,FgMDM,DeepConvNet,0.078125,0.5055274597001903,9
199,004-2014,55,MDM,DeepConvNet,0.162109375,0.36469945708656293,9
200,004-2014,56,ACM+MDM(MDOP),DeepConvNet,0.03125,0.5887833787478084,9
201,004-2014,57,ACM+TGSP+SVM(MDOP),DeepConvNet,0.005859375,0.6668664099342732,9
202,004-2014,58,ShallowConvNet,DeepConvNet,0.986328125,-0.777384849113197,9
203,004-2014,59,TANG+SVM,DeepConvNet,0.12109375,0.4491102455933708,9
204,004-2014,60,ACM+MDM(Grid),EEGNet_8_2,0.015625,0.7125520605604633,9
205,004-2014,61,ACM+TGSP+SVM(Grid),EEGNet_8_2,0.009765625,0.7701274391516205,9
206,004-2014,62,CSP+LDA,EEGNet_8_2,0.0625,0.5104948450024153,9
207,004-2014,63,Cov+EN,EEGNet_8_2,0.0703125,0.5035651965004044,9
208,004-2014,64,DeepConvNet,EEGNet_8_2,0.513671875,-0.0037441989983265553,9
209,004-2014,65,EEGNet_8_2,EEGNet_8_2,0.001953125,0.0,9
210,004-2014,66,FgMDM,EEGNet_8_2,0.07421875,0.48988718645206336,9
211,004-2014,67,MDM,EEGNet_8_2,0.1796875,0.35601861741683594,9
212,004-2014,68,ACM+MDM(MDOP),EEGNet_8_2,0.03515625,0.571218197940785,9
213,004-2014,69,ACM+TGSP+SVM(MDOP),EEGNet_8_2,0.009765625,0.6459516376738509,9
214,004-2014,70,ShallowConvNet,EEGNet_8_2,0.896484375,-0.4405462762874534,9
215,004-2014,71,TANG+SVM,EEGNet_8_2,0.107421875,0.4399130575175248,9
216,004-2014,72,ACM+MDM(Grid),FgMDM,0.021484375,0.7568459449033998,9
217,004-2014,73,ACM+TGSP+SVM(Grid),FgMDM,0.029296875,0.7380192313631934,9
218,004-2014,74,CSP+LDA,FgMDM,0.35546875,0.1291097351919293,9
219,004-2014,75,Cov+EN,FgMDM,0.025390625,0.8257703428171539,9
220,004-2014,76,DeepConvNet,FgMDM,0.923828125,-0.5055274597001903,9
221,004-2014,77,EEGNet_8_2,FgMDM,0.927734375,-0.48988718645206336,9
222,004-2014,78,FgMDM,FgMDM,0.001953125,0.0,9
223,004-2014,79,MDM,FgMDM,0.990234375,-0.8561014607257007,9
224,004-2014,80,ACM+MDM(MDOP),FgMDM,0.138671875,0.4098122034409475,9
225,004-2014,81,ACM+TGSP+SVM(MDOP),FgMDM,0.115234375,0.43262970510673604,9
226,004-2014,82,ShallowConvNet,FgMDM,0.96875,-0.6179402194605488,9
227,004-2014,83,TANG+SVM,FgMDM,0.88671875,-0.4766399341192594,9
228,004-2014,84,ACM+MDM(Grid),MDM,0.00390625,1.3512850049644056,9
229,004-2014,85,ACM+TGSP+SVM(Grid),MDM,0.00390625,1.2327390490456183,9
230,004-2014,86,CSP+LDA,MDM,0.03125,0.7265520104150175,9
231,004-2014,87,Cov+EN,MDM,0.01171875,0.9250149673809729,9
232,004-2014,88,DeepConvNet,MDM,0.83984375,-0.36469945708656293,9
233,004-2014,89,EEGNet_8_2,MDM,0.822265625,-0.35601861741683594,9
234,004-2014,90,FgMDM,MDM,0.01171875,0.8561014607257007,9
235,004-2014,91,MDM,MDM,0.001953125,0.0,9
236,004-2014,92,ACM+MDM(MDOP),MDM,0.001953125,1.4428454306101512,9
237,004-2014,93,ACM+TGSP+SVM(MDOP),MDM,0.013671875,1.034632717278799,9
238,004-2014,94,ShallowConvNet,MDM,0.888671875,-0.4794482232875299,9
239,004-2014,95,TANG+SVM,MDM,0.017578125,0.903788047396678,9
240,004-2014,96,ACM+MDM(Grid),ACM+MDM(MDOP),0.0078125,1.0767932020317101,9
241,004-2014,97,ACM+TGSP+SVM(Grid),ACM+MDM(MDOP),0.015625,0.9470448503283494,9
242,004-2014,98,CSP+LDA,ACM+MDM(MDOP),0.8046875,-0.32691064444082724,9
243,004-2014,99,Cov+EN,ACM+MDM(MDOP),0.783203125,-0.3042312338797527,9
244,004-2014,100,DeepConvNet,ACM+MDM(MDOP),0.970703125,-0.5887833787478084,9
245,004-2014,101,EEGNet_8_2,ACM+MDM(MDOP),0.966796875,-0.571218197940785,9
246,004-2014,102,FgMDM,ACM+MDM(MDOP),0.86328125,-0.4098122034409475,9
247,004-2014,103,MDM,ACM+MDM(MDOP),0.998046875,-1.4428454306101512,9
248,004-2014,104,ACM+MDM(MDOP),ACM+MDM(MDOP),0.001953125,0.0,9
249,004-2014,105,ACM+TGSP+SVM(MDOP),ACM+MDM(MDOP),0.498046875,0.0014235172651415413,9
250,004-2014,106,ShallowConvNet,ACM+MDM(MDOP),0.990234375,-0.6979532624047232,9
251,004-2014,107,TANG+SVM,ACM+MDM(MDOP),0.96484375,-0.6384143823184968,9
252,004-2014,108,ACM+MDM(Grid),ACM+TGSP+SVM(MDOP),0.052734375,0.5699754700894981,9
253,004-2014,109,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(MDOP),0.03515625,0.696384151110851,9
254,004-2014,110,CSP+LDA,ACM+TGSP+SVM(MDOP),0.859375,-0.3954753766739091,9
255,004-2014,111,Cov+EN,ACM+TGSP+SVM(MDOP),0.814453125,-0.3118403359328184,9
256,004-2014,112,DeepConvNet,ACM+TGSP+SVM(MDOP),0.99609375,-0.6668664099342732,9
257,004-2014,113,EEGNet_8_2,ACM+TGSP+SVM(MDOP),0.9921875,-0.6459516376738509,9
258,004-2014,114,FgMDM,ACM+TGSP+SVM(MDOP),0.88671875,-0.43262970510673604,9
259,004-2014,115,MDM,ACM+TGSP+SVM(MDOP),0.98828125,-1.034632717278799,9
260,004-2014,116,ACM+MDM(MDOP),ACM+TGSP+SVM(MDOP),0.50390625,-0.0014235172651415413,9
261,004-2014,117,ACM+TGSP+SVM(MDOP),ACM+TGSP+SVM(MDOP),0.001953125,0.0,9
262,004-2014,118,ShallowConvNet,ACM+TGSP+SVM(MDOP),0.99609375,-0.7888546053599979,9
263,004-2014,119,TANG+SVM,ACM+TGSP+SVM(MDOP),0.94921875,-0.6313734204278881,9
264,004-2014,120,ACM+MDM(Grid),ShallowConvNet,0.005859375,0.8360223804199268,9
265,004-2014,121,ACM+TGSP+SVM(Grid),ShallowConvNet,0.001953125,0.9077020570736046,9
266,004-2014,122,CSP+LDA,ShallowConvNet,0.02734375,0.647182605199574,9
267,004-2014,123,Cov+EN,ShallowConvNet,0.033203125,0.62912235940561,9
268,004-2014,124,DeepConvNet,ShallowConvNet,0.015625,0.777384849113197,9
269,004-2014,125,EEGNet_8_2,ShallowConvNet,0.10546875,0.4405462762874534,9
270,004-2014,126,FgMDM,ShallowConvNet,0.033203125,0.6179402194605488,9
271,004-2014,127,MDM,ShallowConvNet,0.11328125,0.4794482232875299,9
272,004-2014,128,ACM+MDM(MDOP),ShallowConvNet,0.01171875,0.6979532624047232,9
273,004-2014,129,ACM+TGSP+SVM(MDOP),ShallowConvNet,0.005859375,0.7888546053599979,9
274,004-2014,130,ShallowConvNet,ShallowConvNet,0.001953125,0.0,9
275,004-2014,131,TANG+SVM,ShallowConvNet,0.05859375,0.5579299072600027,9
276,004-2014,132,ACM+MDM(Grid),TANG+SVM,0.01171875,0.8952051338328891,9
277,004-2014,133,ACM+TGSP+SVM(Grid),TANG+SVM,0.017578125,0.8478735290593237,9
278,004-2014,134,CSP+LDA,TANG+SVM,0.134765625,0.37983667986591013,9
279,004-2014,135,Cov+EN,TANG+SVM,0.05859375,0.6383009963442864,9
280,004-2014,136,DeepConvNet,TANG+SVM,0.880859375,-0.4491102455933708,9
281,004-2014,137,EEGNet_8_2,TANG+SVM,0.89453125,-0.4399130575175248,9
282,004-2014,138,FgMDM,TANG+SVM,0.115234375,0.4766399341192594,9
283,004-2014,139,MDM,TANG+SVM,0.984375,-0.903788047396678,9
284,004-2014,140,ACM+MDM(MDOP),TANG+SVM,0.037109375,0.6384143823184968,9
285,004-2014,141,ACM+TGSP+SVM(MDOP),TANG+SVM,0.052734375,0.6313734204278881,9
286,004-2014,142,ShallowConvNet,TANG+SVM,0.943359375,-0.5579299072600027,9
287,004-2014,143,TANG+SVM,TANG+SVM,0.001953125,0.0,9
288,Zhou 2016,0,ACM+MDM(Grid),ACM+MDM(Grid),0.125,0.0,3
289,Zhou 2016,1,ACM+TGSP+SVM(Grid),ACM+MDM(Grid),0.75,-0.30978743177800183,3
290,Zhou 2016,2,CSP+LDA,ACM+MDM(Grid),0.75,-0.3099682397646146,3
291,Zhou 2016,3,Cov+EN,ACM+MDM(Grid),0.75,-0.24963913282792716,3
292,Zhou 2016,4,DeepConvNet,ACM+MDM(Grid),0.5,0.04418209601333664,3
293,Zhou 2016,5,EEGNet_8_2,ACM+MDM(Grid),0.25,0.632736081215476,3
294,Zhou 2016,6,FgMDM,ACM+MDM(Grid),0.875,-0.6902641525475132,3
295,Zhou 2016,7,MDM,ACM+MDM(Grid),0.875,-1.5950603399889072,3
296,Zhou 2016,8,ACM+MDM(MDOP),ACM+MDM(Grid),0.75,-0.22860535832240708,3
297,Zhou 2016,9,ACM+TGSP+SVM(MDOP),ACM+MDM(Grid),0.625,-0.035087339061495734,3
298,Zhou 2016,10,ShallowConvNet,ACM+MDM(Grid),0.5,0.1588669111825919,3
299,Zhou 2016,11,TANG+SVM,ACM+MDM(Grid),0.875,-0.5800345994783905,3
300,Zhou 2016,12,ACM+MDM(Grid),ACM+TGSP+SVM(Grid),0.375,0.30978743177800183,3
301,Zhou 2016,13,ACM+TGSP+SVM(Grid),ACM+TGSP+SVM(Grid),0.125,0.0,3
