,Unnamed: 0,score,score_precision,score_recall,score_f1,time,samples,carbon_emission,subject,session,channels,n_sessions,dataset,pipeline
0,0,0.9875,0.95738256,0.955,0.9548964,56.91646,200.0,3.4038656,3,session_A,13,2,001-2015,ACM+MDM(Grid)
1,1,0.999,0.97571427,0.975,0.9749906,62.827484,200.0,3.7577784,3,session_B,13,2,001-2015,ACM+MDM(Grid)
2,2,0.9955,0.9613853,0.96,0.9599687,0.44322792,200.0,0.021557802,3,session_A,13,2,001-2015,Cov+EN
3,3,1.0,0.9809524,0.98,0.9799875,0.44015795,200.0,0.024166288,3,session_B,13,2,001-2015,Cov+EN
4,4,0.9855,0.9604762,0.96,0.9599937,0.752937,200.0,0.037557926,3,session_A,13,2,001-2015,CSP+LDA
5,5,0.998,0.97571427,0.975,0.9749906,0.55589855,200.0,0.030730002,3,session_B,13,2,001-2015,CSP+LDA
6,6,0.996,0.9813853,0.98,0.97996867,313.44745,200.0,18.002085,3,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,7,1.0,0.9904762,0.99,0.98999375,333.46616,200.0,19.994371,3,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,8,0.9955,0.95695525,0.955,0.95492166,0.16052432,200.0,0.0085846465,3,session_A,13,2,001-2015,FgMDM
9,9,0.9995,0.9904762,0.99,0.98999375,0.22922282,200.0,0.013147645,3,session_B,13,2,001-2015,FgMDM
10,10,0.9925,0.9574327,0.955,0.9549089,0.14354105,200.0,0.0076653347,3,session_A,13,2,001-2015,MDM
11,11,0.9975,0.97619045,0.975,0.97498435,0.13575725,200.0,0.0072197677,3,session_B,13,2,001-2015,MDM
12,12,0.9935,0.94738257,0.945,0.9448964,0.5130393,200.0,0.024713065,3,session_A,13,2,001-2015,TANG+SVM
13,13,1.0,0.99523807,0.995,0.99499685,0.43488693,200.0,0.024516322,3,session_B,13,2,001-2015,TANG+SVM
0,0,0.98,0.92685425,0.92,0.9194998,57.017963,200.0,1.8197069,4,session_A,13,2,001-2015,ACM+MDM(Grid)
1,1,0.994,0.93808657,0.935,0.934821,58.744305,200.0,1.803675,4,session_B,13,2,001-2015,ACM+MDM(Grid)
2,2,0.967,0.89705324,0.895,0.89482147,0.4037424,200.0,0.008614497,4,session_A,13,2,001-2015,Cov+EN
3,3,0.986,0.92375755,0.92,0.9197991,0.4517556,200.0,0.009511322,4,session_B,13,2,001-2015,Cov+EN
4,4,0.9595,0.86733097,0.86,0.85913587,0.7210611,200.0,0.016151486,4,session_A,13,2,001-2015,CSP+LDA
5,5,0.977,0.9040498,0.9,0.899603,0.5334678,200.0,0.012111373,4,session_B,13,2,001-2015,CSP+LDA
6,6,0.9775,0.9371524,0.935,0.93483984,314.3713,200.0,10.3866625,4,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,7,0.996,0.9609273,0.96,0.95998126,325.48676,200.0,10.763812,4,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,8,0.96,0.90566415,0.9,0.899496,0.13663273,200.0,0.003684553,4,session_A,13,2,001-2015,FgMDM
9,9,0.98,0.9347958,0.93,0.9298055,0.13648424,200.0,0.0026985493,4,session_B,13,2,001-2015,FgMDM
10,10,0.959,0.8719301,0.865,0.8642415,0.13040395,200.0,0.0031345063,4,session_A,13,2,001-2015,MDM
11,11,0.975,0.9091506,0.905,0.9047082,0.13876042,200.0,0.0031447934,4,session_B,13,2,001-2015,MDM
12,12,0.97,0.8984203,0.895,0.89478385,0.45717055,200.0,0.009778631,4,session_A,13,2,001-2015,TANG+SVM
13,13,0.9755,0.92333335,0.92,0.91982454,0.38084102,200.0,0.007977916,4,session_B,13,2,001-2015,TANG+SVM
0,0,0.981,0.9224995,0.915,0.91451186,57.37029,200.0,1.8093052,5,session_A,13,2,001-2015,ACM+MDM(Grid)
1,1,0.9405,0.88785946,0.885,0.8847646,57.36483,200.0,1.8379544,5,session_B,13,2,001-2015,ACM+MDM(Grid)
2,2,0.9805,0.9273575,0.92,0.9194933,0.42888856,200.0,0.012197396,5,session_A,13,2,001-2015,Cov+EN
3,3,0.9425,0.8605113,0.855,0.85427266,0.51796484,200.0,0.015063888,5,session_B,13,2,001-2015,Cov+EN
4,4,0.9655,0.8950976,0.89,0.88961005,0.8107497,200.0,0.023981275,5,session_A,13,2,001-2015,CSP+LDA
5,5,0.9185,0.84629905,0.845,0.8447588,0.59474796,200.0,0.01622453,5,session_B,13,2,001-2015,CSP+LDA
6,6,0.9845,0.9265564,0.92,0.9196041,312.2251,200.0,10.3363695,5,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,7,0.949,0.9060808,0.9,0.89959705,312.2929,200.0,10.379217,5,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,8,0.9745,0.91378444,0.91,0.90978545,0.13930544,200.0,0.0027124044,5,session_A,13,2,001-2015,FgMDM
9,9,0.9335,0.8790134,0.875,0.8745445,0.17305788,200.0,0.0045610643,5,session_B,13,2,001-2015,FgMDM
10,10,0.9735,0.9118891,0.905,0.9044668,0.12815022,200.0,0.0025258625,5,session_A,13,2,001-2015,MDM
11,11,0.923,0.8631061,0.86,0.8594957,0.117392495,200.0,0.0031523532,5,session_B,13,2,001-2015,MDM
12,12,0.975,0.9300352,0.925,0.92479587,0.49507666,200.0,0.014133697,5,session_A,13,2,001-2015,TANG+SVM
13,13,0.943,0.86520374,0.86,0.8593829,0.39137116,200.0,0.011317356,5,session_B,13,2,001-2015,TANG+SVM
0,0,0.7115,0.670294,0.665,0.6624187,57.872383,200.0,1.9386636,6,session_A,13,2,001-2015,ACM+MDM(Grid)
1,1,0.9755,0.8956641,0.89,0.889496,57.491405,200.0,1.9247636,6,session_B,13,2,001-2015,ACM+MDM(Grid)
2,2,0.819,0.7420827,0.74,0.73938507,0.41630235,200.0,0.009293195,6,session_A,13,2,001-2015,Cov+EN
3,3,0.9425,0.885232,0.88,0.8795149,0.5145875,200.0,0.015925108,6,session_B,13,2,001-2015,Cov+EN
4,4,0.7955,0.70970553,0.705,0.70316184,0.71131295,200.0,0.016589303,6,session_A,13,2,001-2015,CSP+LDA
5,5,0.918,0.8535892,0.845,0.84379363,0.55356467,200.0,0.017042056,6,session_B,13,2,001-2015,CSP+LDA
6,6,0.8355,0.7646078,0.76,0.75898725,317.8088,200.0,10.03395,6,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,7,0.9835,0.9302617,0.925,0.9247333,319.78543,200.0,10.652016,6,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,8,0.776,0.69428253,0.69,0.6883769,0.16007853,200.0,0.004729911,6,session_A,13,2,001-2015,FgMDM
9,9,0.9545,0.90267605,0.895,0.89412266,0.15673451,200.0,0.004585809,6,session_B,13,2,001-2015,FgMDM
10,10,0.685,0.65954065,0.655,0.65270764,0.11383114,200.0,0.003368212,6,session_A,13,2,001-2015,MDM
11,11,0.935,0.8205239,0.815,0.8142734,0.13348556,200.0,0.00392663,6,session_B,13,2,001-2015,MDM
12,12,0.8065,0.7179925,0.715,0.7140426,0.46045017,200.0,0.010345608,6,session_A,13,2,001-2015,TANG+SVM
13,13,0.9445,0.9021818,0.895,0.8942686,0.41886717,200.0,0.013036872,6,session_B,13,2,001-2015,TANG+SVM
0,0,0.961,0.8926483,0.89,0.88978076,59.68034,200.0,1.9214734,7,session_A,13,2,001-2015,ACM+MDM(Grid)
1,1,0.9765,0.9122555,0.905,0.90458864,58.299385,200.0,1.8706381,7,session_B,13,2,001-2015,ACM+MDM(Grid)
2,2,0.9615,0.9235806,0.92,0.9197552,0.41722217,200.0,0.0096549755,7,session_A,13,2,001-2015,Cov+EN
3,3,0.9705,0.91355556,0.91,0.909749,0.3354702,200.0,0.010290368,7,session_B,13,2,001-2015,Cov+EN
4,4,0.9555,0.90651083,0.9,0.8992905,0.7550473,200.0,0.017150145,7,session_A,13,2,001-2015,CSP+LDA
5,5,0.9565,0.8815137,0.875,0.87425226,0.55635464,200.0,0.017031077,7,session_B,13,2,001-2015,CSP+LDA
6,6,0.978,0.9221683,0.92,0.9199123,332.7404,200.0,11.047039,7,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,7,0.978,0.90888935,0.9,0.89917165,331.11432,200.0,11.102525,7,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,8,0.953,0.91032195,0.905,0.9044739,0.13836494,200.0,0.0029772697,7,session_A,13,2,001-2015,FgMDM
9,9,0.9645,0.8888071,0.88,0.8791021,0.15452728,200.0,0.0046263663,7,session_B,13,2,001-2015,FgMDM
10,10,0.946,0.89345217,0.89,0.8897237,0.1319954,200.0,0.004196482,7,session_A,13,2,001-2015,MDM
11,11,0.953,0.87704635,0.865,0.86363417,0.13325238,200.0,0.0040012426,7,session_B,13,2,001-2015,MDM
12,12,0.9535,0.91289246,0.91,0.9097112,0.4485665,200.0,0.0102181975,7,session_A,13,2,001-2015,TANG+SVM
13,13,0.963,0.8979605,0.895,0.8947897,0.4736897,200.0,0.014460863,7,session_B,13,2,001-2015,TANG+SVM
0,0,0.696,0.631004,0.63,0.6277216,57.233284,200.0,1.875692,8,session_A,13,2,001-2015,ACM+MDM(Grid)
1,1,0.8155,0.7669449,0.765,0.7644132,57.845978,200.0,1.9017928,8,session_B,13,2,001-2015,ACM+MDM(Grid)
2,2,0.902,0.83065164,0.83,0.8299124,57.39701,200.0,1.7340391,8,session_C,13,2,001-2015,ACM+MDM(Grid)
3,3,0.804,0.7470976,0.745,0.7445764,0.4283947,200.0,0.012624391,8,session_A,13,2,001-2015,Cov+EN
4,4,0.825,0.7474467,0.745,0.744398,0.3533017,200.0,0.0087783905,8,session_B,13,2,001-2015,Cov+EN
5,5,0.9335,0.875895,0.875,0.87490916,0.3747054,200.0,0.011053086,8,session_C,13,2,001-2015,Cov+EN
6,6,0.6935,0.6635098,0.65,0.63804704,0.81419337,200.0,0.024702875,8,session_A,13,2,001-2015,CSP+LDA
7,7,0.7815,0.7243321,0.715,0.7127209,0.5355222,200.0,0.013810658,8,session_B,13,2,001-2015,CSP+LDA
8,8,0.9115,0.8430732,0.84,0.83962977,0.57892907,200.0,0.017397473,8,session_C,13,2,001-2015,CSP+LDA
9,9,0.8015,0.7164502,0.715,0.7146713,316.69766,200.0,10.624866,8,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
10,10,0.8575,0.7953784,0.79,0.789176,314.75156,200.0,10.542023,8,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
11,11,0.931,0.88710415,0.885,0.88483405,316.6765,200.0,10.3711405,8,session_C,13,2,001-2015,ACM+TGSP+SVM(Grid)
12,12,0.834,0.7444916,0.74,0.7388036,0.21478978,200.0,0.005698395,8,session_A,13,2,001-2015,FgMDM
13,13,0.82,0.7530231,0.75,0.74936664,0.22497678,200.0,0.0059553627,8,session_B,13,2,001-2015,FgMDM
14,14,0.94,0.88623434,0.88,0.8793689,0.13079056,200.0,0.0028673564,8,session_C,13,2,001-2015,FgMDM
15,15,0.637,0.63537735,0.63,0.62397444,0.21250129,200.0,0.005361139,8,session_A,13,2,001-2015,MDM
16,16,0.742,0.6922902,0.69,0.68893236,0.17919226,200.0,0.004779942,8,session_B,13,2,001-2015,MDM
17,17,0.8475,0.7881757,0.785,0.78446305,0.12983051,200.0,0.0027443042,8,session_C,13,2,001-2015,MDM
18,18,0.8165,0.77807724,0.77,0.7680318,0.52367485,200.0,0.015318969,8,session_A,13,2,001-2015,TANG+SVM
19,19,0.8135,0.73763853,0.735,0.7342055,0.37772536,200.0,0.008654394,8,session_B,13,2,001-2015,TANG+SVM
20,20,0.934,0.87984794,0.875,0.87435997,0.41522488,200.0,0.012376558,8,session_C,13,2,001-2015,TANG+SVM
0,0,0.7445,0.6887126,0.685,0.6835816,63.281967,200.0,3.7830398,9,session_A,13,2,001-2015,ACM+MDM(Grid)
1,1,0.938,0.8742298,0.87,0.86952156,62.790894,200.0,3.842401,9,session_B,13,2,001-2015,ACM+MDM(Grid)
2,2,0.9935,0.9491499,0.945,0.9448337,60.84304,200.0,3.1628008,9,session_C,13,2,001-2015,ACM+MDM(Grid)
3,3,0.745,0.7000068,0.695,0.69273376,0.4880824,200.0,0.027893135,9,session_A,13,2,001-2015,Cov+EN
4,4,0.943,0.890802,0.89,0.88995,0.4551002,200.0,0.025787128,9,session_B,13,2,001-2015,Cov+EN
5,5,0.9965,0.96659833,0.965,0.9649593,0.43545324,200.0,0.024794966,9,session_C,13,2,001-2015,Cov+EN
6,6,0.7275,0.6696591,0.665,0.66277814,0.87302613,200.0,0.050540436,9,session_A,13,2,001-2015,CSP+LDA
7,7,0.925,0.8666007,0.86,0.85921156,0.60224456,200.0,0.03426041,9,session_B,13,2,001-2015,CSP+LDA
8,8,0.9965,0.9583418,0.955,0.9548838,0.5656244,200.0,0.03196155,9,session_C,13,2,001-2015,CSP+LDA
9,9,0.794,0.7421217,0.735,0.7334445,343.87357,200.0,20.712519,9,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
10,10,0.968,0.9412592,0.94,0.93993735,350.70078,200.0,20.882032,9,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
11,11,0.996,0.95657325,0.955,0.9549531,362.24466,200.0,21.401695,9,session_C,13,2,001-2015,ACM+TGSP+SVM(Grid)
12,12,0.714,0.66363335,0.66,0.6579629,0.17773423,200.0,0.011086438,9,session_A,13,2,001-2015,FgMDM
13,13,0.947,0.8824922,0.88,0.87973624,0.16500477,200.0,0.0095063755,9,session_B,13,2,001-2015,FgMDM
14,14,0.9955,0.97662336,0.975,0.9749656,0.15039897,200.0,0.008594585,9,session_C,13,2,001-2015,FgMDM
15,15,0.6685,0.60695654,0.605,0.60353315,0.15816674,200.0,0.008840618,9,session_A,13,2,001-2015,MDM
16,16,0.904,0.8489368,0.845,0.8442598,0.1451418,200.0,0.007895652,9,session_B,13,2,001-2015,MDM
17,17,0.9805,0.93550164,0.93,0.92971027,0.1501606,200.0,0.009333333,9,session_C,13,2,001-2015,MDM
18,18,0.7325,0.7036394,0.7,0.6983499,0.5168888,200.0,0.029522792,9,session_A,13,2,001-2015,TANG+SVM
19,19,0.9455,0.89264643,0.89,0.889774,0.5272023,200.0,0.029974518,9,session_B,13,2,001-2015,TANG+SVM
20,20,0.996,0.9670563,0.965,0.96494675,0.49099976,200.0,0.028242465,9,session_C,13,2,001-2015,TANG+SVM
0,0,0.841,0.75777775,0.75,0.7481871,94.97906,200.0,1.3071606,10,session_A,13,2,001-2015,ACM+MDM(Grid)
1,1,0.738,0.6780404,0.675,0.672883,93.33195,200.0,1.287947,10,session_B,13,2,001-2015,ACM+MDM(Grid)
2,2,0.77,0.7061988,0.705,0.70448315,94.14701,200.0,1.2986413,10,session_C,13,2,001-2015,ACM+MDM(Grid)
3,3,0.826,0.76725185,0.765,0.76461416,0.6143688,200.0,0.007521075,10,session_A,13,2,001-2015,Cov+EN
4,4,0.8335,0.77515024,0.76,0.75640315,0.6249429,200.0,0.007665509,10,session_B,13,2,001-2015,Cov+EN
5,5,0.756,0.717095,0.71,0.7072195,0.6221997,200.0,0.0076279943,10,session_C,13,2,001-2015,Cov+EN
6,6,0.7785,0.68862087,0.685,0.6836807,1.1154692,200.0,0.014288756,10,session_A,13,2,001-2015,CSP+LDA
7,7,0.7305,0.69911844,0.695,0.69302595,0.77596843,200.0,0.009486875,10,session_B,13,2,001-2015,CSP+LDA
8,8,0.691,0.6492397,0.64,0.6344112,0.78113043,200.0,0.009554631,10,session_C,13,2,001-2015,CSP+LDA
9,9,0.8835,0.8027451,0.8,0.7995483,487.2373,200.0,6.899947,10,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
10,10,0.84,0.780588,0.775,0.77369565,493.12955,200.0,6.9817586,10,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
11,11,0.8495,0.76866925,0.765,0.76367384,499.5144,200.0,7.0471377,10,session_C,13,2,001-2015,ACM+TGSP+SVM(Grid)
12,12,0.816,0.7340598,0.725,0.72243077,0.2675554,200.0,0.0036736748,10,session_A,13,2,001-2015,FgMDM
13,13,0.7975,0.72328174,0.715,0.7128381,0.21813622,200.0,0.002974661,10,session_B,13,2,001-2015,FgMDM
14,14,0.7485,0.6960507,0.69,0.68643045,0.19460735,200.0,0.0026582305,10,session_C,13,2,001-2015,FgMDM
15,15,0.7595,0.7063779,0.7,0.6982439,0.17806593,200.0,0.0019557953,10,session_A,13,2,001-2015,MDM
16,16,0.686,0.5903893,0.59,0.5882057,0.17191339,200.0,0.0017345096,10,session_B,13,2,001-2015,MDM
17,17,0.6565,0.6528766,0.645,0.6409089,0.16932139,200.0,0.0017227457,10,session_C,13,2,001-2015,MDM
18,18,0.82,0.7316397,0.73,0.7295302,0.69766855,200.0,0.008497388,10,session_A,13,2,001-2015,TANG+SVM
19,19,0.8315,0.7672372,0.755,0.7518609,0.7168927,200.0,0.008710853,10,session_B,13,2,001-2015,TANG+SVM
20,20,0.803,0.75319445,0.75,0.74926937,0.7018615,200.0,0.008575662,10,session_C,13,2,001-2015,TANG+SVM
0,0,0.984,0.94922584,0.945,0.94485253,56.509315,200.0,1.8746496,11,session_A,13,2,001-2015,ACM+MDM(Grid)
1,1,0.8225,0.7409828,0.74,0.7396179,57.913273,200.0,1.9106345,11,session_B,13,2,001-2015,ACM+MDM(Grid)
2,2,0.9635,0.9029511,0.895,0.8941866,57.735752,200.0,1.9088528,11,session_C,13,2,001-2015,ACM+MDM(Grid)
3,3,0.963,0.9198565,0.915,0.91473854,0.45674586,200.0,0.013440853,11,session_A,13,2,001-2015,Cov+EN
4,4,0.867,0.78433675,0.78,0.7790576,0.45153657,200.0,0.013264155,11,session_B,13,2,001-2015,Cov+EN
5,5,0.942,0.8438225,0.835,0.8338504,0.35451016,200.0,0.010534494,11,session_C,13,2,001-2015,Cov+EN
6,6,0.956,0.90775853,0.905,0.90486515,0.78522956,200.0,0.023981122,11,session_A,13,2,001-2015,CSP+LDA
7,7,0.8195,0.7279461,0.72,0.7182412,0.5635387,200.0,0.016717777,11,session_B,13,2,001-2015,CSP+LDA
8,8,0.895,0.82505095,0.815,0.81338316,0.49877945,200.0,0.01529969,11,session_C,13,2,001-2015,CSP+LDA
9,9,0.998,0.95109797,0.945,0.944663,309.40247,200.0,10.33494,11,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
10,10,0.868,0.81377,0.81,0.80942225,314.50778,200.0,10.436574,11,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
11,11,0.973,0.91775537,0.915,0.9147394,317.16232,200.0,10.403485,11,session_C,13,2,001-2015,ACM+TGSP+SVM(Grid)
12,12,0.964,0.8968292,0.895,0.89489037,0.20216103,200.0,0.0054512452,11,session_A,13,2,001-2015,FgMDM
13,13,0.8215,0.76547813,0.76,0.75867194,0.17514372,200.0,0.0048460024,11,session_B,13,2,001-2015,FgMDM
14,14,0.933,0.8453076,0.84,0.8392964,0.17656708,200.0,0.0049506044,11,session_C,13,2,001-2015,FgMDM
15,15,0.9515,0.8911331,0.89,0.88990605,0.1741006,200.0,0.004662539,11,session_A,13,2,001-2015,MDM
16,16,0.6995,0.6053649,0.605,0.6027574,0.13525376,200.0,0.003806796,11,session_B,13,2,001-2015,MDM
17,17,0.884,0.8226801,0.815,0.813787,0.13865228,200.0,0.0038604245,11,session_C,13,2,001-2015,MDM
18,18,0.9595,0.88945186,0.885,0.8847771,0.48863178,200.0,0.014475399,11,session_A,13,2,001-2015,TANG+SVM
19,19,0.843,0.7856944,0.78,0.77886534,0.5648933,200.0,0.01663343,11,session_B,13,2,001-2015,TANG+SVM
20,20,0.944,0.8451536,0.84,0.83937037,0.43032926,200.0,0.01271863,11,session_C,13,2,001-2015,TANG+SVM
0,0,0.654,0.6248675,0.62,0.6146516,81.05698,200.0,1.5813968,12,session_A,13,2,001-2015,ACM+MDM(Grid)
1,1,0.8615,0.82350177,0.815,0.8135752,80.25588,200.0,1.571044,12,session_B,13,2,001-2015,ACM+MDM(Grid)
2,2,0.76,0.71674186,0.705,0.70073926,0.4009745,200.0,0.006399812,12,session_A,13,2,001-2015,Cov+EN
3,3,0.838,0.76725906,0.765,0.7644957,0.4094116,200.0,0.00659922,12,session_B,13,2,001-2015,Cov+EN
4,4,0.715,0.66381466,0.655,0.65072685,0.6927494,200.0,0.01113412,12,session_A,13,2,001-2015,CSP+LDA
5,5,0.807,0.75961614,0.755,0.75377613,0.48338747,200.0,0.007762758,12,session_B,13,2,001-2015,CSP+LDA
6,6,0.722,0.67164767,0.665,0.66212356,475.80328,200.0,9.481658,12,session_A,13,2,001-2015,ACM+TGSP+SVM(Grid)
7,7,0.933,0.89068127,0.885,0.884562,478.64035,200.0,9.501328,12,session_B,13,2,001-2015,ACM+TGSP+SVM(Grid)
8,8,0.66,0.6068506,0.6,0.5960998,0.17849573,200.0,0.002749837,12,session_A,13,2,001-2015,FgMDM
9,9,0.8285,0.75342,0.75,0.7492006,0.11409225,200.0,0.001836693,12,session_B,13,2,001-2015,FgMDM
10,10,0.65,0.6265434,0.62,0.6160977,0.06922889,200.0,0.0008831928,12,session_A,13,2,001-2015,MDM
11,11,0.7555,0.6828914,0.68,0.6789436,0.049298905,200.0,0.0006686461,12,session_B,13,2,001-2015,MDM
12,12,0.7005,0.67100954,0.665,0.66259474,0.44217968,200.0,0.0070942147,12,session_A,13,2,001-2015,TANG+SVM
13,13,0.8165,0.742928,0.735,0.73303276,0.37757245,200.0,0.0061368323,12,session_B,13,2,001-2015,TANG+SVM
0,0,0.9995,0.99523807,0.995,0.99499685,198.82625,200.0,14.678085,1,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,1.0,0.99523807,0.995,0.99499685,192.62132,200.0,30.118185,1,session_B,13,2,001-2015,ACM+MDM(MDOP)
2,2,1.0,0.99523807,0.995,0.99499685,202.5032,200.0,39.93652,1,session_A,13,2,001-2015,ACM+TGSP+SVM(MDOP)
3,3,1.0,0.9904762,0.99,0.98999375,184.22371,200.0,38.051674,1,session_B,13,2,001-2015,ACM+TGSP+SVM(MDOP)
0,0,0.9885,0.96471864,0.96,0.9597667,214.08812,200.0,29.731869,2,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,0.986,0.9713853,0.97,0.9699687,215.30995,200.0,9.763806,2,session_B,13,2,001-2015,ACM+MDM(MDOP)
2,2,0.992,0.9722944,0.97,0.96994364,221.39632,200.0,21.761305,2,session_A,13,2,001-2015,ACM+TGSP+SVM(MDOP)
3,3,0.9975,0.9713853,0.97,0.9699687,216.15703,200.0,17.821415,2,session_B,13,2,001-2015,ACM+TGSP+SVM(MDOP)
0,0,0.997,0.9704762,0.97,0.96999377,216.74966,200.0,9.788846,3,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,0.9995,0.9904762,0.99,0.98999375,213.81468,200.0,17.795475,3,session_B,13,2,001-2015,ACM+MDM(MDOP)
2,2,0.9965,0.9713602,0.97,0.9699624,222.4659,200.0,5.7082067,3,session_A,13,2,001-2015,ACM+TGSP+SVM(MDOP)
3,3,1.0,1.0,1.0,1.0,215.80347,200.0,5.874145,3,session_B,13,2,001-2015,ACM+TGSP+SVM(MDOP)
0,0,0.9725,0.90649724,0.9,0.89945215,216.75085,200.0,5.634208,4,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,0.9885,0.9187936,0.915,0.9147458,218.39906,200.0,5.7514067,4,session_B,13,2,001-2015,ACM+MDM(MDOP)
2,2,0.976,0.9218376,0.915,0.9144676,224.19798,200.0,17.653265,4,session_A,13,2,001-2015,ACM+TGSP+SVM(MDOP)
3,3,0.9915,0.92889464,0.925,0.9247709,220.52452,200.0,25.673098,4,session_B,13,2,001-2015,ACM+TGSP+SVM(MDOP)
0,0,0.98,0.9163373,0.91,0.9096799,223.4115,200.0,13.930587,5,session_A,13,2,001-2015,ACM+MDM(MDOP)
1,1,0.958,0.87760425,0.875,0.8747018,220.05782,200.0,9.834452,5,session_B,13,2,001-2015,ACM+MDM(MDOP)
